,open,high,low,close,volume,ask,bid,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,signal,signal_smooth,signal_norm,signal_smooth_norm,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2025-06-03 13:51:00,343.8091,343.941,343.7076,343.8705,9376.0,343.9737,343.7673,343.9,344.9,343.8578,344.9,77069,345.0035,344.7965,4.020238616163682,1.5024328084109055,0.43718020552222947,0.17447406352949144,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 13:52:00,343.8636,344.0347,343.7633,343.96,12623.0,344.0632,343.8568,344.9,345.72,344.87,345.62,66084,345.7237,345.5163,3.930738616163695,2.0596952783441886,0.4274475423323088,0.23918767137767,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 13:53:00,343.9546,344.1279,343.8312,344.0289,12926.0,344.1322,343.9257,345.65,345.7197,345.1,345.23,12649,345.3336,345.1264,3.861838616163653,2.599933600092143,0.4199550228486659,0.3019243040856664,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 13:54:00,344.0241,344.2537,343.8997,344.143,14615.0,344.2463,344.0398,345.24,346.34,345.15,346.0581,38111,346.1619,345.9543,3.7477386161637023,3.104727022799886,0.407547236592022,0.36054480226017954,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 13:55:00,344.1446,344.4063,344.0133,344.2741,16519.0,344.3774,344.1708,346.18,346.8,345.81,346.35,43670,346.4539,346.2461,3.6166386161636987,3.5397321848738335,0.3932907880534877,0.41106095037572926,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 13:56:00,344.2846,344.5605,344.1355,344.3925,19112.0,344.4958,344.2892,346.47,346.85,346.0,346.07,53190,346.1738,345.9662,3.4982386161636905,3.821552901877974,0.3804153989843609,0.4437881415068347,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 13:57:00,344.4031,344.6821,344.256,344.5136,21054.0,344.6169,344.4102,346.01,346.25,345.97,346.2,40384,346.3039,346.0961,3.377138616163678,3.7217957590208286,0.3672463988469342,0.43220357414186406,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 13:58:00,344.5225,344.8021,344.3528,344.6146,23051.0,344.718,344.5112,346.12,346.2,345.58,345.7,41008,345.8037,345.5963,3.2761386161636787,3.615495759020828,0.3562631699957373,0.419859199838163,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 13:59:00,344.6199,344.911,344.447,344.722,24671.0,344.8254,344.6186,345.73,345.99,345.56,345.94,32433,346.0438,345.8362,3.1687386161636946,3.506638616163685,0.34458397416783254,0.4072178704208532,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 14:00:00,344.7289,345.0254,344.5481,344.8204,26167.0,344.9239,344.717,345.97,346.0938,345.66,345.66,32563,345.7637,345.5563,3.070338616163668,3.3935671875922586,0.33388348190092093,0.39408714570457964,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 14:01:00,344.8315,345.1291,344.6481,344.922,26818.0,345.0255,344.8185,345.75,345.85,345.6,345.7,22073,345.8037,345.5963,2.968738616163649,3.282281473306537,0.32283500614565536,0.3811637918776965,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 14:02:00,344.9331,345.247,344.7597,345.0507,28281.0,345.1542,344.9472,345.7,346.1,345.63,346.075,41019,346.1788,345.9712,2.8400386161636684,3.1713386161636756,0.30883954522338963,0.36828025326157693,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 14:03:00,345.0631,345.3807,344.8865,345.1833,30331.0,345.2869,345.0798,346.1,346.24,346.0101,346.2,44185,346.3039,346.0961,2.7074386161637003,3.0583671875922485,0.2944199794246929,0.35516114131510923,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 14:04:00,345.1994,345.5149,345.0244,345.3202,31089.0,345.4238,345.2166,346.2,346.25,346.13,346.25,18075,346.3539,346.1461,2.5705386161636747,2.9431386161636763,0.2795328108135132,0.3417799125644503,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 14:05:00,345.3368,345.6476,345.1595,345.4538,32041.0,345.5575,345.3502,346.25,346.25,346.1,346.14,20193,346.2438,346.0362,2.4369386161636735,2.8232529018779613,0.265004500174702,0.32785786053425814,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 14:06:00,345.4695,345.7686,345.2843,345.566,32986.0,345.6696,345.4623,346.13,346.2,345.97,346.01,25465,346.1138,345.9062,2.3247386161637005,2.7026814733065336,0.25280332911426634,0.31385617808253985,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 14:07:00,345.5811,345.887,345.3999,345.6807,33760.0,345.7844,345.577,346.0,346.19,345.97,346.12,18905,346.2238,346.0162,2.210038616163673,2.5797814733065345,0.24033029595354755,0.29958408399105496,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 14:08:00,345.6958,346.0033,345.5141,345.796,33957.0,345.8997,345.6922,346.1,346.17,345.98,346.0,13662,346.1038,345.8962,2.0947386161636823,2.4549243304493964,0.22779201588876627,0.28508471140479735,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-06-03 14:09:00,345.8111,346.1186,345.6288,345.9091,34122.0,346.0129,345.8053,346.01,346.14,346.0,346.05,7581,346.1538,345.9462,1.981638616163651,2.3322957590208224,0.21549297447222449,0.2708441376884996,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
