,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,open,high,low,close,volume,ask,bid,signal,signal_smooth,signal_norm,signal_smooth_norm,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2025-03-12 19:06:00,216.6,216.6,216.41,216.445,53371,216.5099,216.3801,216.6,216.6,216.41,216.445,53371.0,216.5099,216.3801,2.2011979606831377e-11,5.4281184268664454e-12,6.493209323549127e-12,1.9667238265735577e-12,0,0,5.669,5.669,Hold,0,5.669,-3.531,9.2
2025-03-12 19:07:00,216.45,216.6,216.35,216.5688,54699,216.6338,216.5038,216.45,216.6,216.35,216.5688,54699.0,216.6338,216.5038,3.319503724170771e-11,1.2042692000592975e-11,9.792046383984649e-12,4.3633258214164845e-12,0,0,5.669,5.669,Hold,0,5.669,-3.407,9.076
2025-03-12 19:08:00,216.6,216.7199,216.55,216.6,42247,216.665,216.535,216.6,216.7199,216.55,216.6,42247.0,216.665,216.535,6.866305700470224e-11,2.5688300519051147e-11,2.0254589086932964e-11,9.307422705617921e-12,0,0,5.669,5.669,Hold,0,5.669,-3.376,9.045
2025-03-12 19:09:00,216.6,216.735,216.548,216.6098,37455,216.6748,216.5448,216.6,216.735,216.548,216.6098,37455.0,216.6748,216.5448,1.588531903722577e-10,5.741163736866735e-11,4.685934819240675e-11,2.0801468622478352e-11,0,0,5.669,5.669,Hold,0,5.669,-3.366,9.035
2025-03-12 19:10:00,216.61,216.8,216.61,216.74,60131,216.805,216.675,216.61,216.8,216.61,216.74,60131.0,216.805,216.675,6.293746798594261e-11,6.913215754451857e-11,1.8565624774614478e-11,2.504806467601907e-11,0,0,5.669,5.669,Hold,0,5.669,-3.236,8.905
2025-03-12 19:11:00,216.73,216.87,216.66,216.69,71073,216.755,216.625,216.73,216.87,216.66,216.69,71073.0,216.755,216.625,4.644035761998364e-10,1.576104768631196e-10,1.3699220536868433e-10,5.710565904938472e-11,0,0,5.669,5.669,Hold,0,5.669,-3.286,8.955
2025-03-12 19:12:00,216.72,216.73,216.54,216.6,39726,216.665,216.535,216.72,216.73,216.54,216.6,39726.0,216.665,216.535,2.5129466578777222e-09,6.535608009903226e-10,7.412821999639354e-10,2.3679910759872453e-10,0,0,5.669,5.669,Hold,0,5.669,-3.376,9.045
2025-03-12 19:13:00,216.59,216.7,216.47,216.47,69063,216.5349,216.4051,216.59,216.7,216.47,216.47,69063.0,216.5349,216.4051,1.1050613141071144e-08,2.849950817803611e-09,3.2597678882216007e-09,1.0325983586126108e-09,0,0,5.669,5.669,Hold,0,5.669,-3.506,9.174999999999999
2025-03-12 19:14:00,216.5,216.67,216.4,216.6004,81592,216.6654,216.5354,216.5,216.67,216.4,216.6004,81592.0,216.6654,216.5354,1.516558697369547e-08,5.8512975744682535e-09,4.473624476016396e-09,2.1200507157545706e-09,0,0,5.669,5.669,Hold,0,5.669,-3.376,9.045
2025-03-12 19:15:00,216.58,216.6437,216.37,216.455,59507,216.5199,216.3901,216.58,216.6437,216.37,216.455,59507.0,216.5199,216.3901,7.025158396073494e-08,1.9889026873018054e-08,2.0723181109361494e-08,7.206221375886133e-09,0,0,5.669,5.669,Hold,0,5.669,-3.521,9.19
2025-03-12 19:16:00,216.454,216.6099,216.41,216.4134,49795,216.4783,216.3485,216.454,216.6099,216.41,216.4134,49795.0,216.4783,216.3485,1.9597845383514623e-07,5.899183692480733e-08,5.7810753343701384e-08,2.137400884238574e-08,0,0,5.669,5.669,Hold,0,5.669,-3.562,9.231
2025-03-12 19:17:00,216.435,216.56,216.34,216.465,44129,216.5299,216.4001,216.435,216.56,216.34,216.465,44129.0,216.5299,216.4001,4.112877259152253e-07,1.4074679277627684e-07,1.2132381295434465e-07,5.0995584307233364e-08,0,0,5.669,5.669,Hold,0,5.669,-3.511,9.18
2025-03-12 19:18:00,216.47,216.61,216.4549,216.5228,48580,216.5878,216.4578,216.47,216.61,216.4549,216.5228,48580.0,216.5878,216.4578,8.167020897085574e-07,3.018770880897741e-07,2.409150707104907e-07,1.0937654913795624e-07,0,0,5.669,5.669,Hold,0,5.669,-3.453,9.122
2025-03-12 19:19:00,216.515,216.54,216.41,216.46,51256,216.5249,216.3951,216.515,216.54,216.41,216.46,51256.0,216.5249,216.3951,2.529614844030956e-06,8.047669395012263e-07,7.461990690356858e-07,2.915843373869494e-07,0,0,5.669,5.669,Hold,0,5.669,-3.516,9.184999999999999
2025-03-12 19:20:00,216.47,216.5516,216.43,216.485,72132,216.5499,216.4201,216.47,216.5516,216.43,216.485,72132.0,216.5499,216.4201,5.711860955127929e-06,1.9330888137346653e-06,1.6849147360259504e-06,7.00399573089182e-07,0,0,5.669,5.669,Hold,0,5.669,-3.491,9.16
2025-03-12 19:21:00,216.47,216.53,216.25,216.25,63362,216.3149,216.1851,216.47,216.53,216.25,216.25,63362.0,216.3149,216.1851,2.5839961258930443e-05,7.061885374753724e-06,7.6224074510119865e-06,2.5586726623938507e-06,0,0,5.669,5.669,Hold,0,5.669,-3.726,9.395
2025-03-12 19:22:00,216.25,216.35,216.18,216.215,108132,216.2799,216.1501,216.25,216.35,216.18,216.215,108132.0,216.2799,216.1501,6.787539224767376e-05,2.055470627910543e-05,2.0022239601083856e-05,7.4474113142506805e-06,0,0,5.669,5.669,Hold,0,5.669,-3.761,9.43
2025-03-12 19:23:00,216.21,216.21,215.97,215.99,189223,216.0548,215.9252,216.21,216.21,215.97,215.99,189223.0,216.0548,215.9252,0.00023524283201112003,6.743993226338773e-05,6.939316578499167e-05,2.443493513119235e-05,0,0,5.669,5.669,Hold,0,5.669,-3.986,9.655
2025-03-12 19:24:00,215.995,216.13,215.91,215.97,112017,216.0348,215.9052,215.995,216.13,215.91,215.97,112017.0,216.0348,215.9052,0.0005935357176594634,0.00018564115282647422,0.00017508428249541822,6.726177466013365e-05,0,0,5.669,5.669,Hold,0,5.669,-4.006,9.675
2025-03-12 19:25:00,215.97,216.1133,215.93,216.075,66634,216.1398,216.0102,215.97,216.1133,215.93,216.075,66634.0,216.1398,216.0102,0.001267050296149973,0.00043790883986544323,0.0003737611493067795,0.0001586637728771392,0,0,5.669,5.669,Hold,0,5.669,-3.901,9.57
2025-03-12 19:26:00,216.06,216.2532,216.0404,216.125,74548,216.1898,216.0602,216.06,216.2532,216.0404,216.125,74548.0,216.1898,216.0602,0.002890611803272122,0.0010108632082680815,0.0008526878475729037,0.0003662574396437979,0,0,5.669,5.669,Hold,0,5.669,-3.851,9.52
2025-03-12 19:27:00,216.14,216.2,216.0,216.07,79911,216.1348,216.0052,216.14,216.2,216.0,216.07,79911.0,216.1348,216.0052,0.007720752594078517,0.00254143864863425,0.0022775081398461873,0.0009208177771702223,0,0,5.669,5.669,Hold,0,5.669,-3.906,9.575
2025-03-12 19:28:00,216.08,216.29,216.05,216.18,75195,216.2449,216.1151,216.08,216.29,216.05,216.18,75195.0,216.2449,216.1151,0.015984377631666054,0.0056912656085652364,0.004715155643559343,0.002062067699246111,0,0,5.669,5.669,Hold,0,5.669,-3.796,9.465
2025-03-12 19:29:00,216.18,216.22,216.06,216.11,58134,216.1748,216.0452,216.18,216.22,216.06,216.11,58134.0,216.1748,216.0452,0.04401961084453541,0.014376480633940425,0.012985135942340924,0.005208907540612808,0,0,5.669,5.669,Hold,0,5.669,-3.866,9.535
2025-03-12 19:30:00,216.11,216.23,216.085,216.17,55373,216.2349,216.1051,216.11,216.23,216.085,216.17,55373.0,216.2349,216.1051,0.09835283849184663,0.03379363827307976,0.02901263672325881,0.01224416056387366,0,0,5.669,5.669,Hold,0,5.669,-3.806,9.475
2025-03-12 19:31:00,216.155,216.17,215.94,215.9626,109009,216.0274,215.8978,216.155,216.17,215.94,215.9626,109009.0,216.0274,215.8978,0.32623149497585446,0.09846181490759623,0.09623347934391059,0.035674829131949144,0,0,5.669,5.669,Hold,0,5.669,-4.013,9.681999999999999
2025-03-12 19:32:00,215.97,216.015,215.84,215.92,87393,215.9848,215.8552,215.97,216.015,215.84,215.92,87393.0,215.9848,215.8552,0.845000000000016,0.2659176643887837,0.2492625368731629,0.09634767802258923,1,1,-210.315,5.54,Buy,1,5.54,-4.056,9.596
2025-03-12 19:33:00,215.92,216.11,215.88,216.11,80520,216.1748,216.0452,215.92,216.11,215.88,216.11,80520.0,216.1748,216.0452,0.6549999999999898,0.39372078886244843,0.19321533923303677,0.14265349345373934,0,1,-210.315,5.73,Hold,0,5.73,-3.866,9.596
2025-03-12 19:34:00,216.09,216.145,216.01,216.145,70374,216.2098,216.0802,216.09,216.145,216.01,216.145,70374.0,216.2098,216.0802,0.6199999999999932,0.50891686669354,0.1828908554572265,0.18439150526219175,0,1,-210.315,5.765,Hold,0,5.765,-3.831,9.596
2025-03-12 19:35:00,216.1344,216.25,216.08,216.08,72285,216.1448,216.0152,216.1344,216.25,216.08,216.08,72285.0,216.1448,216.0152,0.684999999999991,0.6262462989951689,0.20206489675516107,0.22690247719011508,0,1,-210.315,5.7,Hold,0,5.7,-3.896,9.596
2025-03-12 19:36:00,216.06,216.15,215.99,216.11,64183,216.1748,216.0452,216.06,216.15,215.99,216.11,64183.0,216.1748,216.0452,0.6549999999999898,0.691999999999996,0.19321533923303677,0.25072645453952613,0,1,-210.315,5.73,Hold,0,5.73,-3.866,9.596
2025-03-12 19:37:00,216.09,216.28,216.09,216.24,58100,216.3049,216.1751,216.09,216.28,216.09,216.24,58100.0,216.3049,216.1751,0.5249999999999944,0.6279999999999917,0.15486725663716763,0.22753788070927927,0,1,-210.315,5.86,Hold,0,5.86,-3.736,9.596
2025-03-12 19:38:00,216.235,216.24,216.09,216.1,57631,216.1648,216.0352,216.235,216.24,216.09,216.1,57631.0,216.1648,216.0352,0.6650000000000091,0.6299999999999955,0.19616519174041713,0.2282625236414758,0,1,-210.315,5.72,Hold,0,5.72,-3.876,9.596
2025-03-12 19:39:00,216.1,216.15,216.0301,216.11,45769,216.1748,216.0452,216.1,216.15,216.0301,216.11,45769.0,216.1748,216.0452,0.6549999999999898,0.6369999999999949,0.19321533923303677,0.23079877390415868,0,1,-210.315,5.73,Hold,0,5.73,-3.866,9.596
2025-03-12 19:40:00,216.1202,216.25,216.1,216.23,78983,216.2949,216.1651,216.1202,216.25,216.1,216.23,78983.0,216.2949,216.1651,0.5350000000000137,0.6069999999999993,0.157817109144548,0.21992912992123279,0,1,-210.315,5.85,Hold,0,5.85,-3.746,9.596
2025-03-12 19:41:00,216.21,216.3,216.172,216.26,74287,216.3249,216.1951,216.21,216.3,216.172,216.26,74287.0,216.3249,216.1951,0.5050000000000125,0.577000000000004,0.1489675516224237,0.20905948593830698,0,1,-210.315,5.88,Hold,0,5.88,-3.716,9.596
2025-03-12 19:42:00,216.26,216.33,216.21,216.2338,62224,216.2987,216.1689,216.26,216.33,216.21,216.2338,62224.0,216.2987,216.1689,0.5312000000000012,0.5782400000000052,0.15669616519174193,0.20950876455626843,0,1,-210.315,5.853,Hold,0,5.853,-3.742,9.594999999999999
2025-03-12 19:43:00,216.29,216.5,216.2834,216.49,72928,216.5549,216.4251,216.29,216.5,216.2834,216.49,72928.0,216.5549,216.4251,0.2749999999999943,0.5002400000000023,0.08112094395280128,0.1812476902006559,0,1,-210.315,6.11,Hold,0,6.11,-3.486,9.596
2025-03-12 19:44:00,216.4984,216.6358,216.45,216.5722,86588,216.6372,216.5072,216.4984,216.6358,216.45,216.5722,86588.0,216.6372,216.5072,0.19279999999999403,0.40780000000000316,0.056873156342181555,0.1477546938745956,0,1,-210.315,6.192,Hold,0,6.192,-3.404,9.596
2025-03-12 19:45:00,216.58,216.62,216.51,216.62,88113,216.685,216.555,216.58,216.62,216.51,216.62,88113.0,216.685,216.555,0.14499999999999885,0.3298000000000002,0.04277286135693213,0.11949361951898303,0,1,-210.315,6.24,Hold,0,6.24,-3.356,9.596
2025-03-12 19:46:00,216.56,216.7788,216.55,216.62,77605,216.685,216.555,216.56,216.7788,216.55,216.62,77605.0,216.685,216.555,0.14499999999999885,0.2577999999999975,0.04277286135693213,0.09340647395995605,0,1,-210.315,6.24,Hold,0,6.24,-3.356,9.596
2025-03-12 19:47:00,216.61,216.85,216.59,216.78,85714,216.845,216.715,216.61,216.85,216.59,216.78,85714.0,216.845,216.715,5.223066519304286e-26,0.15155999999999722,1.540727586815435e-26,0.05491344140174871,0,1,-210.315,6.4,Hold,0,6.4,-3.196,9.596
2025-03-12 19:48:00,216.765,216.94,216.765,216.91,81529,216.9751,216.8449,216.765,216.94,216.765,216.91,81529.0,216.9751,216.8449,5.255456179360948e-26,0.09655999999999837,1.5502820588085507e-26,0.034985760766382046,0,1,-210.315,6.529,Hold,0,6.529,-3.066,9.594999999999999
2025-03-12 19:49:00,216.91,217.0899,216.91,216.965,141425,217.0301,216.8999,216.91,217.0899,216.91,216.965,141425.0,217.0301,216.8999,5.026908588061485e-26,0.057999999999999566,1.4828638902836348e-26,0.02101464503365967,0,1,-210.315,6.584,Hold,0,6.584,-3.011,9.594999999999999
2025-03-12 19:50:00,216.95,216.95,216.681,216.715,81492,216.78,216.65,216.95,216.95,216.681,216.715,81492.0,216.78,216.65,1.0067991430771778e-24,0.028999999999999793,2.969908976628865e-25,0.010507322516829839,-1,0,6.335,6.335,Sell,-1,6.335,-3.261,9.596
2025-03-12 19:51:00,216.71,216.73,216.56,216.5609,74701,216.6259,216.4959,216.71,216.73,216.56,216.5609,74701.0,216.6259,216.4959,3.8152802819644874e-24,2.2204461487929878e-17,1.1254514106090016e-24,8.045153040214079e-18,0,0,6.335,6.335,Hold,0,6.335,-3.415,9.75
2025-03-12 19:52:00,216.57,216.8,216.57,216.72,101043,216.785,216.655,216.57,216.8,216.57,216.72,101043.0,216.785,216.655,5.983924095667419e-24,2.2204462674268566e-17,1.765169349754414e-24,8.045153470050051e-18,0,0,6.335,6.335,Hold,0,6.335,-3.256,9.591
2025-03-12 19:53:00,216.7,216.7,216.45,216.46,82512,216.5249,216.3951,216.7,216.7,216.45,216.46,82512.0,216.5249,216.3951,2.83848653365019e-23,2.2204468340730718e-17,8.3731166184372e-24,8.045155523130926e-18,0,0,6.335,6.335,Hold,0,6.335,-3.516,9.850999999999999
2025-03-12 19:54:00,216.475,216.57,216.475,216.54,64823,216.605,216.475,216.475,216.57,216.475,216.54,64823.0,216.605,216.475,5.947246559640631e-23,2.2204480225170025e-17,1.7543500175931194e-23,8.0451598291184e-18,0,0,6.335,6.335,Hold,0,6.335,-3.436,9.771
2025-03-12 19:55:00,216.53,216.53,216.2,216.23,101481,216.2949,216.1651,216.53,216.53,216.2,216.23,101481.0,216.2949,216.1651,2.448577593152264e-22,2.2204528995362058e-17,7.222942752661599e-23,8.045177499605878e-18,0,0,6.335,6.335,Hold,0,6.335,-3.746,10.081
2025-03-12 19:56:00,216.2498,216.46,216.19,216.45,91408,216.5149,216.3851,216.2498,216.46,216.19,216.45,91408.0,216.5149,216.3851,4.301806475733217e-22,2.2204614268435514e-17,1.268969461868215e-22,8.045208395870871e-18,0,0,6.335,6.335,Hold,0,6.335,-3.526,9.861
2025-03-12 19:57:00,216.46,216.665,216.46,216.5599,71984,216.6249,216.4949,216.46,216.665,216.46,216.5599,71984.0,216.6249,216.4949,8.466513043335945e-22,2.2204782401911563e-17,2.497496472960474e-22,8.045269314238413e-18,0,0,6.335,6.335,Hold,0,6.335,-3.416,9.751
2025-03-12 19:58:00,216.555,216.57,216.29,216.34,96523,216.4049,216.2751,216.555,216.57,216.29,216.34,96523.0,216.4049,216.2751,3.122929516597679e-21,2.2205401310841813e-17,9.212181464889977e-22,8.045493558229403e-18,0,0,6.335,6.335,Hold,0,6.335,-3.636,9.971
2025-03-12 19:59:00,216.34,216.545,216.28,216.43,103189,216.4949,216.3651,216.34,216.545,216.28,216.43,103189.0,216.4949,216.3651,6.633735270181924e-21,2.220671616340273e-17,1.956854062000582e-21,8.045969957536976e-18,0,0,6.335,6.335,Hold,0,6.335,-3.546,9.881
2025-03-12 20:00:00,216.42,216.45,216.05,216.07,100421,216.1348,216.0052,216.42,216.45,216.05,216.07,100421.0,216.1348,216.0052,2.662142279910923e-20,2.2211991476410688e-17,7.852927079383313e-21,8.047881316680143e-18,0,0,6.335,6.335,Hold,0,6.335,-3.906,10.241
2025-03-12 20:01:00,216.05,216.1,215.6922,215.7701,156797,215.8348,215.7054,216.05,216.1,215.6922,215.7701,156797.0,215.8348,215.7054,5.564535269754194e-17,3.3340975979789563e-17,1.64145583178591e-17,1.2080151298121662e-17,0,0,6.335,6.335,Hold,0,6.335,-4.206,10.541
2025-03-12 20:02:00,215.775,216.23,215.7612,216.15,113383,216.2148,216.0852,215.775,216.23,215.7612,216.15,113383.0,216.2148,216.0852,1.4719644031756912e-19,3.337024593759221e-17,4.3420778854740475e-20,1.2090756432145332e-17,0,0,6.335,6.335,Hold,0,6.335,-3.826,10.161
2025-03-12 20:03:00,216.16,216.25,216.03,216.06,160424,216.1248,215.9952,216.16,216.25,216.03,216.06,160424.0,216.1248,215.9952,4.003789802387569e-19,3.344969714773664e-17,1.1810589387574038e-19,1.2119543311088088e-17,0,0,6.335,6.335,Hold,0,6.335,-3.916,10.251
2025-03-12 20:04:00,216.06,216.08,215.92,215.9908,78416,216.0556,215.926,216.06,216.08,215.92,215.9908,78416.0,216.0556,215.926,6.626664469198696e-17,4.670169933908e-17,1.95476827999963e-17,1.6921028173784e-17,0,0,6.335,6.335,Hold,0,6.335,-3.985,10.32
2025-03-12 20:05:00,215.99,216.1,215.91,216.0808,67014,216.1456,216.016,215.99,216.1,215.91,216.0808,67014.0,216.1456,216.016,2.368555134735202e-18,4.7170086081467215e-17,6.986888303053744e-19,1.7090734744986406e-17,0,0,6.335,6.335,Hold,0,6.335,-3.895,10.23
2025-03-12 20:06:00,216.09,216.1,215.8001,215.93,134091,215.9948,215.8652,216.09,216.1,215.8001,215.93,134091.0,215.9948,215.8652,1.6703743293167703e-15,3.7011588140531295e-16,4.92735790358933e-16,1.3410092877677224e-16,0,0,6.335,6.335,Hold,0,6.335,-4.046,10.381
2025-03-12 20:07:00,215.93,216.14,215.88,216.08,108932,216.1448,216.0152,215.93,216.14,215.88,216.08,108932.0,216.1448,216.0152,1.4341394342862455e-17,3.7295472098582184e-16,4.230499806154148e-18,1.3512950129559806e-16,0,0,6.335,6.335,Hold,0,6.335,-3.896,10.231
2025-03-12 20:08:00,216.1,216.1,215.83,215.925,183353,215.9898,215.8602,216.1,216.1,215.83,215.925,183353.0,215.9898,215.8602,1.0736749315094328e-14,2.5202245082086398e-15,3.1671826888184093e-15,9.131314387092151e-16,0,0,6.335,6.335,Hold,0,6.335,-4.051,10.386
2025-03-12 20:09:00,215.92,216.0,215.88,215.8888,98122,215.9536,215.824,215.92,216.0,215.88,215.8888,98122.0,215.9536,215.824,3.765490367902798e-14,1.0037951915075839e-14,1.1107641203253174e-14,3.636965454487321e-15,0,0,6.335,6.335,Hold,0,6.335,-4.087,10.422
2025-03-12 20:10:00,215.88,216.04,215.83,215.99,135373,216.0548,215.9252,215.88,216.04,215.83,215.99,135373.0,216.0548,215.9252,1.528318782825801e-14,1.3094115769700495e-14,4.508314993586467e-15,4.744279222929368e-15,0,0,6.335,6.335,Hold,0,6.335,-3.986,10.321
2025-03-12 20:11:00,215.98,216.11,215.9,215.975,76835,216.0398,215.9102,215.98,216.11,215.9,215.975,76835.0,216.0398,215.9102,6.578350857889353e-14,2.5916742619615848e-14,1.940516477253511e-14,9.390192182412935e-15,0,0,6.335,6.335,Hold,0,6.335,-4.001,10.336
2025-03-12 20:12:00,215.97,215.9956,215.71,215.7193,106423,215.784,215.6546,215.97,215.9956,215.71,215.7193,106423.0,215.784,215.6546,1.3438755546011982e-12,2.946889852609869e-13,3.964234674339847e-13,1.0677214518256989e-13,0,0,6.335,6.335,Hold,0,6.335,-4.256,10.591000000000001
2025-03-12 20:13:00,215.72,215.82,215.63,215.69,130597,215.7547,215.6253,215.72,215.82,215.63,215.69,130597.0,215.7547,215.6253,3.638555756565473e-12,1.0202527867110626e-12,1.0733202821727138e-12,3.696594854712971e-13,0,0,6.335,6.335,Hold,0,6.335,-4.286,10.620999999999999
2025-03-12 20:14:00,215.68,215.83,215.65,215.68,84467,215.7447,215.6153,215.68,215.83,215.65,215.68,84467.0,215.7447,215.6153,9.22907190455889e-12,2.8585361868870352e-12,2.722440089840401e-12,1.035709022125906e-12,0,0,6.335,6.335,Hold,0,6.335,-4.296,10.631
2025-03-12 20:15:00,215.67,215.77,215.5503,215.66,115218,215.7247,215.5953,215.67,215.77,215.5503,215.66,115218.0,215.7247,215.5953,2.407560269497183e-11,7.670600088315751e-12,7.101947697631861e-12,2.7792230698468143e-12,0,0,6.335,6.335,Hold,0,6.335,-4.316,10.651
2025-03-12 20:16:00,215.665,215.72,215.39,215.4593,172729,215.5239,215.3947,215.665,215.72,215.39,215.4593,172729.0,215.5239,215.3947,0.0007321377707975045,0.00014642756181694428,0.00021596984389307078,5.305384887460975e-05,0,0,6.335,6.335,Hold,0,6.335,-4.516,10.850999999999999
2025-03-12 20:17:00,215.47,215.755,215.43,215.625,126846,215.6897,215.5603,215.47,215.755,215.43,215.625,126846.0,215.6897,215.5603,1.6021379967763304e-10,0.00014642759359092912,4.726070786950862e-11,5.305386038700653e-05,0,0,6.335,6.335,Hold,0,6.335,-4.351,10.686
2025-03-12 20:18:00,215.63,215.79,215.63,215.76,83157,215.8247,215.6953,215.63,215.79,215.63,215.76,83157.0,215.8247,215.6953,2.558846494398715e-10,0.00014642764404014784,7.54821974748889e-11,5.3053878665841416e-05,0,0,6.335,6.335,Hold,0,6.335,-4.216,10.551
2025-03-12 20:19:00,215.76,215.95,215.72,215.84,104515,215.9048,215.7752,215.76,215.95,215.72,215.84,104515.0,215.9048,215.7752,4.279747823045187e-10,0.00014642772778928993,1.262462484674106e-10,5.3053909009953364e-05,0,0,6.335,6.335,Hold,0,6.335,-4.136,10.471
2025-03-12 20:20:00,215.8534,215.86,215.55,215.58,137244,215.6447,215.5153,215.8534,215.86,215.55,215.58,137244.0,215.6447,215.5153,0.00684337397237347,0.0015151025174488634,0.002018694387130832,0.0005489541654102114,0,0,6.335,6.335,Hold,0,6.335,-4.396,10.731
2025-03-12 20:21:00,215.58,215.58,215.18,215.42,223911,215.4846,215.3554,215.58,215.58,215.18,215.42,223911.0,215.4846,215.3554,0.0818831294717663,0.017745300857642622,0.02415431547839732,0.006429503423083777,0,0,6.335,6.335,Hold,0,6.335,-4.556,10.891
2025-03-12 20:22:00,215.41,215.49,215.05,215.26,161146,215.3246,215.1954,215.41,215.49,215.05,215.26,161146.0,215.3246,215.1954,0.3614000000000203,0.09002530082560392,0.10660766961652596,0.032618098981008786,0,0,6.335,6.335,Hold,0,6.335,-4.716,11.051
2025-03-12 20:23:00,215.26,215.48,215.24,215.48,120217,215.5446,215.4154,215.26,215.48,215.24,215.48,120217.0,215.5446,215.4154,0.14140000000002145,0.11830530077443129,0.041710914454283925,0.042864550023707496,0,0,6.335,6.335,Hold,0,6.335,-4.496,10.831
2025-03-12 20:24:00,215.49,215.59,215.46,215.4867,107801,215.5513,215.4221,215.49,215.59,215.46,215.4867,107801.0,215.5513,215.4221,0.134699999999998,0.14524530068883595,0.039734513274335984,0.052625490289363364,0,0,6.335,6.335,Hold,0,6.335,-4.489,10.824
2025-03-12 20:25:00,215.52,215.74,215.5,215.5699,94511,215.6346,215.5052,215.52,215.74,215.5,215.5699,94511.0,215.6346,215.5052,0.05150000000002136,0.1541766258943655,0.015191740412985766,0.05586150113202513,0,0,6.335,6.335,Hold,0,6.335,-4.406,10.741
2025-03-12 20:26:00,215.565,215.66,215.52,215.545,81787,215.6097,215.4803,215.565,215.66,215.52,215.545,81787.0,215.6097,215.4803,0.07640000000002373,0.15308000000001698,0.02253687315634935,0.0554641700302242,0,0,6.335,6.335,Hold,0,6.335,-4.431,10.766
2025-03-12 20:27:00,215.55,215.6,215.44,215.5801,105680,215.6448,215.5154,215.55,215.6,215.44,215.5801,105680.0,215.6448,215.5154,0.04130000000002382,0.0890600000000177,0.012182890855464343,0.03226834977065718,0,0,6.335,6.335,Hold,0,6.335,-4.396,10.731
2025-03-12 20:28:00,215.6,215.871,215.6,215.8214,146512,215.8861,215.7567,215.6,215.871,215.6,215.8214,146512.0,215.8861,215.7567,1.5642142937188102e-06,0.06078031284287214,4.6142014563977045e-07,0.022022012059099205,0,0,6.335,6.335,Hold,0,6.335,-4.154,10.489
2025-03-12 20:29:00,215.82,215.82,215.55,215.6399,114332,215.7046,215.5752,215.82,215.82,215.55,215.6399,114332.0,215.7046,215.5752,7.549856212474656e-06,0.03384182281411504,2.227096227868647e-06,0.012261618857424801,0,0,6.335,6.335,Hold,0,6.335,-4.336,10.671
2025-03-12 20:30:00,215.64,215.79,215.45,215.4964,215400,215.561,215.4318,215.64,215.79,215.45,215.4964,215400.0,215.561,215.4318,2.5769716704052317e-05,0.023546976757451578,7.601686343378321e-06,0.008531575140925573,0,0,6.335,6.335,Hold,0,6.335,-4.479,10.814
2025-03-12 20:31:00,215.5,215.61,215.4309,215.61,175522,215.6747,215.5453,215.5,215.61,215.4309,215.61,175522.0,215.6747,215.5453,4.936392163467112e-05,0.00827684954177377,1.456162880078805e-05,0.002998880260644582,0,0,6.335,6.335,Hold,0,6.335,-4.366,10.701
2025-03-12 20:32:00,215.62,215.72,215.41,215.43,104767,215.4946,215.3654,215.62,215.72,215.41,215.43,104767.0,215.4946,215.3654,0.0001760527000857431,5.2060081786154204e-05,5.193294987780071e-05,1.886248515791948e-05,0,0,6.335,6.335,Hold,0,6.335,-4.546,10.881
2025-03-12 20:33:00,215.44,215.697,215.4,215.63,165520,215.6947,215.5653,215.44,215.697,215.4,215.63,165520.0,215.6947,215.5653,0.00028370260718314745,0.00010848776036403993,8.368808471479338e-05,3.930744438874223e-05,0,0,6.335,6.335,Hold,0,6.335,-4.346,10.681000000000001
2025-03-12 20:34:00,215.635,215.67,215.48,215.61,119768,215.6747,215.5453,215.635,215.67,215.48,215.61,119768.0,215.6747,215.5453,0.0007345219108115524,0.00025388217128385546,0.00021667313003290793,9.198696051560427e-05,0,0,6.335,6.335,Hold,0,6.335,-4.366,10.701
2025-03-12 20:35:00,215.6,215.6,215.42,215.42,117804,215.4846,215.3554,215.6,215.6,215.42,215.42,117804.0,215.4846,215.3554,0.0026647827561415657,0.0007816847791713582,0.0007860716094812936,0.00028322117521553214,0,0,6.335,6.335,Hold,0,6.335,-4.556,10.891
2025-03-12 20:36:00,215.44,215.51,215.32,215.37,129651,215.4346,215.3054,215.44,215.51,215.32,215.37,129651.0,215.4346,215.3054,0.007109757784475115,0.0021937635517394467,0.0020972736827360376,0.0007948476263376778,0,0,6.335,6.335,Hold,0,6.335,-4.606,10.940999999999999
2025-03-12 20:37:00,215.41,215.59,215.3663,215.39,130226,215.4546,215.3254,215.41,215.59,215.3663,215.39,130226.0,215.4546,215.3254,0.016940707917321978,0.005546694595186694,0.004997258972661387,0.002009686517723584,0,0,6.335,6.335,Hold,0,6.335,-4.586,10.921
2025-03-12 20:38:00,215.395,215.625,215.395,215.555,152355,215.6197,215.4903,215.395,215.625,215.395,215.555,152355.0,215.6197,215.4903,0.030578508296586215,0.011605655733067308,0.009020208937046147,0.004204978200228769,0,0,6.335,6.335,Hold,0,6.335,-4.421,10.756
2025-03-12 20:39:00,215.545,215.75,215.5,215.68,162140,215.7447,215.6153,215.545,215.75,215.5,215.68,162140.0,215.7447,215.6153,0.05454863311312374,0.022368477973529744,0.016091042216260808,0.008104579733740794,0,0,6.335,6.335,Hold,0,6.335,-4.296,10.631
