trial,col_signal,sign_thresh,reset_peak,rsi_thresh,atr_mult,vwap_atr_mult,invest_frac,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
25,ema_9,ema_21,0,36,3.55742,-6.31829,0.05098,0.57372,0.43409,21.38011,14:30:00,-178.10421
61,ema_9,ema_21,1,67,4.32998,-7.47523,0.17642,0.3648,0.77193,59.49271,13:30:00,-184.59012
41,ema_9,ema_21,0,59,4.34954,-1.08058,0.03435,0.86573,0.55463,35.84083,13:30:00,-186.73716
22,ema_9,ema_21,1,50,1.04416,0.70942,0.07395,0.66346,0.5395,48.21182,14:30:00,-186.77469
60,ema_9,ema_21,1,32,2.983,-8.90864,0.07484,0.38807,0.87056,55.99766,13:30:00,-210.53404
14,ema_9,ema_21,0,43,4.21059,-0.42989,0.07706,0.60169,0.37179,24.58456,13:30:00,-221.52267
18,ema_9,ema_21,0,77,3.86616,-5.59107,0.17776,0.56544,0.37564,28.51786,14:30:00,-234.79035
16,ema_9,ema_21,1,70,3.48532,-6.74105,0.13305,0.70145,0.93686,7.625,13:30:00,-251.52989
20,ema_9,ema_21,0,33,0.82015,-4.90999,0.12,0.85188,0.62553,52.32363,14:30:00,-254.16661
44,ema_9,ema_21,0,42,3.10603,0.54065,0.13407,0.75725,0.56138,50.85103,13:30:00,-282.32307
11,ema_9,ema_21,1,31,1.41894,-8.57722,0.18888,0.79132,0.67624,32.67289,13:30:00,-289.34035
