,open,high,low,close,volume,ask,bid,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,signal,signal_smooth,signal_norm,signal_smooth_norm,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2025-05-02 13:59:00,207.5352,207.66,207.34,207.5248,26910.0,207.5871,207.4625,207.43,207.55,207.25,207.45,9774,207.5122,207.3878,0.0,0.03068317828502993,0.0,0.009399786531831615,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:00:00,207.5552,207.658,207.36,207.5206,23618.0,207.5828,207.4583,207.48,207.65,207.4,207.5789,18627,207.6412,207.5166,0.0,0.020455452190019954,0.0,0.006266507964829801,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:01:00,207.5472,207.65,207.3283,207.4986,22057.0,207.5608,207.4363,207.56,207.7,207.4215,207.63,15578,207.6923,207.5677,0.0,0.013636968126679971,0.0,0.004177655586828593,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:02:00,207.526,207.63,207.3063,207.4778,20833.0,207.54,207.4155,207.57,207.65,207.31,207.45,18807,207.5122,207.3878,0.0,0.009091312084453315,0.0,0.0027850873348277874,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:03:00,207.508,207.632,207.3503,207.5378,15509.0,207.6,207.4755,207.4999,207.61,207.37,207.58,14757,207.6423,207.5177,0.0,0.006060874722968877,0.0,0.001856708500160583,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:04:00,207.512,207.638,207.3283,207.5058,18158.0,207.568,207.4435,207.45,207.58,207.14,207.29,23021,207.3522,207.2278,0.0,0.004040583148645919,0.0,0.0012377892770491137,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:05:00,207.464,207.566,207.2283,207.3897,21581.0,207.452,207.3275,207.2399,207.29,206.9,206.9987,35741,207.0608,206.9366,0.0,0.0026937220990972794,0.0,0.0008251764616414672,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:06:00,207.342,207.444,207.09,207.2637,25692.0,207.3259,207.2016,206.95,207.09,206.73,207.0,36132,207.0621,206.9379,0.0,0.0017958147327315197,0.0,0.0005501012513697029,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:07:00,207.2083,207.354,207.0011,207.2137,25706.0,207.2759,207.1516,206.9018,207.2,206.8656,207.2,18877,207.2622,207.1378,0.0,0.0011972098218210132,0.0,0.00036671777785519336,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:08:00,207.1483,207.322,206.9331,207.1877,31024.0,207.2499,207.1256,207.2,207.45,207.03,207.45,41347,207.5122,207.3878,0.0,0.0007981398812140089,0.0,0.00024446212884552033,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:09:00,207.1263,207.304,206.9551,207.1937,30857.0,207.2559,207.1316,207.34,207.49,207.25,207.32,22190,207.3822,207.2578,0.0,0.0005320932541426727,0.0,0.00016295836283907166,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:10:00,207.1584,207.386,207.0383,207.332,31100.0,207.3942,207.2698,207.4,207.7,207.316,207.69,36955,207.7523,207.6277,0.0,0.0003547288360951152,0.0,0.00010862251883477255,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:11:00,207.2924,207.516,207.1383,207.412,30206.0,207.4742,207.3498,207.62,207.74,207.23,207.4,31660,207.4622,207.3378,0.0,0.0002364858907300768,0.0,7.239862283190646e-05,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:12:00,207.407,207.576,207.1872,207.45,29588.0,207.5122,207.3878,207.475,207.5,207.11,207.39,15788,207.4522,207.3278,0.0,0.0001576572604867179,0.0,4.824935882999573e-05,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:13:00,207.429,207.566,207.2012,207.38,27256.0,207.4422,207.3178,207.31,207.4,207.1,207.1,29687,207.1621,207.0379,0.0,0.00010510484032447861,0.0,3.214984949538856e-05,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:14:00,207.4187,207.526,207.1712,207.372,25602.0,207.4342,207.3098,207.2887,207.29,207.1,207.28,13918,207.3422,207.2178,0.0,7.006989354965241e-05,0.0,2.1416843272317124e-05,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:15:00,207.3947,207.442,207.01,207.1642,25002.0,207.2263,207.102,207.28,207.28,206.51,206.6509,33957,206.7129,206.5889,0.0,4.6713262366434945e-05,0.0,1.4261505790269496e-05,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:16:00,207.2207,207.294,206.9048,207.0662,21047.0,207.1283,207.0041,206.75,207.0,206.704,206.91,11886,206.9721,206.8479,0.0,3.114217491095664e-05,0.0,9.491280802237746e-06,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:17:00,207.1197,207.194,206.8528,206.9642,21737.0,207.0263,206.9021,206.97,207.0,206.85,206.88,19238,206.9421,206.8179,0.0,2.076144994063776e-05,0.0,6.311130810216577e-06,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:18:00,207.0377,207.142,206.7748,206.9042,20088.0,206.9663,206.8421,206.9,207.14,206.71,206.8,21442,206.862,206.738,0.0,1.3840966627091842e-05,0.0,4.191030815535798e-06,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:19:00,206.962,207.072,206.7068,206.8122,19559.0,206.8742,206.7501,206.91,206.94,206.76,206.82,11270,206.882,206.758,0.0,9.227311084727897e-06,0.0,2.7776308190819453e-06,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:20:00,206.874,207.0538,206.7388,206.912,18613.0,206.9741,206.8499,206.84,207.1888,206.67,207.15,29227,207.2121,207.0879,0.0,6.151540723151931e-06,0.0,1.8353641547793764e-06,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:21:00,206.9619,207.1438,206.8113,206.998,19444.0,207.0601,206.9359,207.1896,207.45,207.0667,207.34,16043,207.4022,207.2778,0.0,4.101027148767955e-06,0.0,1.207186378577664e-06,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:22:00,207.0119,207.2138,206.8214,207.038,19200.0,207.1001,206.9759,207.22,207.35,206.9001,207.08,18019,207.1421,207.0179,0.0,2.734018099178637e-06,0.0,7.884011944431887e-07,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:23:00,207.0459,208.2338,206.8754,207.094,17338.0,207.1561,207.0319,207.07,212.24,206.98,207.08,12132,207.1421,207.0179,0.0,1.822678732785758e-06,0.0,5.09211071686872e-07,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:24:00,207.0639,208.2658,206.8254,207.11,25207.0,207.1721,207.0479,207.0,207.1,206.51,206.9,50613,206.9621,206.8379,0.0,1.2151191551905055e-06,0.0,3.2308432318266077e-07,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:25:00,207.0759,209.341,206.8374,207.152,24191.0,207.2141,207.0899,206.9,212.565,206.73,207.36,24150,207.4222,207.2978,0.0,8.100794367936704e-07,0.0,1.9899982417985328e-07,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:26:00,207.1,209.681,206.836,207.15,23188.0,207.2121,207.0879,207.31,209.15,207.06,207.33,11025,207.3922,207.2678,0.0,5.40052957862447e-07,0.0,1.1627682484464827e-07,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:27:00,207.126,209.693,206.63,207.034,38439.0,207.0961,206.9719,207.35,207.41,205.87,206.5,94273,206.562,206.438,0.0,3.6003530524163134e-07,0.0,6.112815862117826e-08,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:28:00,207.012,208.545,206.408,206.846,48605.0,206.9081,206.7839,206.5,206.5,205.87,206.14,62966,206.2018,206.0782,0.0,2.400235368277543e-07,0.0,2.436238113886493e-08,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:29:00,206.82,208.391,206.296,206.732,45290.0,206.794,206.67,206.04,206.33,205.95,206.33,34038,206.3919,206.2681,1.4506592661753237e-09,1.6049924430722798e-07,3.5252959080809834e-10,0.0,0,0,0.0,0.0,No trade,0,0.0,0.0,0.0
2025-05-02 14:30:00,206.09,206.43,204.03,204.335,2519178.0,204.3963,204.2737,206.09,206.43,204.03,204.335,2519178,204.3963,204.2737,2.3070898112260187e-07,1.839024899123526e-07,5.606536600792272e-08,7.169617877095179e-09,0,0,0.0,0.0,Hold,0,0.0,-0.123,0.123
2025-05-02 14:31:00,204.36,204.59,202.7,203.22,1391521.0,203.281,203.159,204.36,204.59,202.7,203.22,1391521,203.281,203.159,0.02358192115696806,0.007860762987315962,0.005730722030854939,0.0024081068529604598,0,0,0.0,0.0,Hold,0,0.0,-1.237,1.237
2025-05-02 14:32:00,203.235,203.35,202.16,203.3007,1518083.0,203.3617,203.2397,203.235,203.35,202.16,203.3007,1518083,203.3617,203.2397,0.04454830746991821,0.020089944481516714,0.010825834136067615,0.006154534153790229,0,0,0.0,0.0,Hold,0,0.0,-1.157,1.157
2025-05-02 14:33:00,203.33,203.62,202.97,203.08,1098454.0,203.1409,203.0191,203.33,203.62,202.97,203.08,1098454,203.1409,203.0191,0.24999999999998862,0.09672662965434069,0.06075334143377613,0.029632292637685256,0,0,0.0,0.0,Hold,0,0.0,-1.377,1.377
2025-05-02 14:34:00,203.095,203.3,202.92,203.2396,796587.0,203.3006,203.1786,203.095,203.3,202.92,203.2396,796587,203.3006,203.1786,0.22089828691035873,0.13811718207301338,0.0536812361872075,0.042312347770669896,0,0,0.0,0.0,Hold,0,0.0,-1.218,1.218
2025-05-02 14:35:00,203.2199,203.605,203.08,203.53,627004.0,203.5911,203.4689,203.2199,203.605,203.08,203.53,627004,203.5911,203.4689,0.34262967055030774,0.20628801156544485,0.08326358944114409,0.06319657921753896,0,0,0.0,0.0,Hold,0,0.0,-0.927,0.927
2025-05-02 14:36:00,203.5328,203.8,202.56,202.6109,1009152.0,202.6717,202.5501,203.5328,203.8,202.56,202.6109,1009152,202.6717,202.5501,1.6591000000000122,0.6905586743769673,0.4031834750911332,0.21155359174600413,1,1,-202.672,-0.122,Buy,1,-0.122,-1.846,1.7240000000000002
2025-05-02 14:37:00,202.625,202.875,202.31,202.87,647497.0,202.9309,202.8091,202.625,202.875,202.31,202.87,647497,202.9309,202.8091,1.3999999999999944,0.9270391162513096,0.34021871202916043,0.2839997144869625,0,1,-202.672,0.137,Hold,0,0.137,-1.587,1.724
2025-05-02 14:38:00,202.88,203.48,202.88,203.471,620610.0,203.532,203.41,202.88,203.48,202.88,203.471,620610,203.532,203.41,0.7989999999999953,0.8843594108342049,0.1941676792223562,0.27092472548284646,0,1,-202.672,0.738,Hold,0,0.738,-0.986,1.724
2025-05-02 14:39:00,203.47,204.0496,203.41,203.885,618408.0,203.9462,203.8238,203.47,204.0496,203.41,203.885,618408,203.9462,203.8238,0.38500000000000795,0.7179062738894726,0.09356014580802142,0.2199315681031622,0,1,-202.672,1.152,Hold,0,1.152,-0.572,1.7239999999999998
2025-05-02 14:40:00,203.89,204.6533,203.8,204.47,716640.0,204.5313,204.4087,203.89,204.6533,203.8,204.47,716640,204.5313,204.4087,0.00048118095321841956,0.47876457624405455,0.00011693340296923933,0.14667016583757042,0,1,-202.672,1.737,Hold,0,1.737,0.012,1.725
2025-05-02 14:41:00,204.47,204.55,204.13,204.39,577895.0,204.4513,204.3287,204.47,204.55,204.13,204.39,577895,204.4513,204.3287,0.0010754645593561503,0.3195348723491551,0.00026135226229797106,0.09788991753904117,0,1,-202.672,1.657,Hold,0,1.657,-0.068,1.725
2025-05-02 14:42:00,204.3828,204.39,202.85,202.87,654629.0,202.9309,202.8091,204.3828,204.39,202.85,202.87,654629,202.9309,202.8091,0.7300000000000069,0.4563565815661057,0.17739975698663604,0.13980544451029875,0,1,-202.672,0.137,Hold,0,0.137,-1.587,1.724
2025-05-02 14:43:00,202.88,203.46,202.88,203.35,500778.0,203.411,203.289,202.88,203.46,202.88,203.35,500778,203.411,203.289,0.25000000000001704,0.38757105437740946,0.06075334143378303,0.11873289954202718,0,1,-202.672,0.617,Hold,0,0.617,-1.107,1.724
2025-05-02 14:44:00,203.34,203.73,203.32,203.6312,302904.0,203.6923,203.5701,203.34,203.73,203.32,203.6312,302904,203.6923,203.5701,0.014296312039526615,0.2631461402647819,0.003474194906324817,0.08061514854160236,-1,0,0.898,0.898,Sell,-1,0.898,-0.826,1.724
2025-05-02 14:45:00,203.6146,203.76,203.38,203.49,362217.0,203.551,203.429,203.6146,203.76,203.38,203.49,362217,203.551,203.429,0.11000000000000226,0.21209742684318872,0.026731470230863263,0.06497630192495958,0,0,0.898,0.898,Hold,0,0.898,-0.967,1.865
2025-05-02 14:46:00,203.5,203.86,203.18,203.8,373456.0,203.8611,203.7389,203.5,203.86,203.18,203.8,373456,203.8611,203.7389,0.06309441853978813,0.16242975740872187,0.01533278700845399,0.049760540115707276,0,0,0.898,0.898,Hold,0,0.898,-0.657,1.5550000000000002
2025-05-02 14:47:00,203.8,203.85,203.37,203.5845,318169.0,203.6456,203.5234,203.8,203.85,203.37,203.5845,318169,203.6456,203.5234,0.14617341577228563,0.15701097686324314,0.03552209374782156,0.04810048891911543,0,0,0.898,0.898,Hold,0,0.898,-0.873,1.771
2025-05-02 14:48:00,203.585,203.585,202.83,203.11,416220.0,203.1709,203.0491,203.585,203.585,202.83,203.11,416220,203.1709,203.0491,0.3627998744505038,0.22560727605899672,0.0881652185784943,0.06911506362018821,0,0,0.898,0.898,Hold,0,0.898,-1.347,2.245
2025-05-02 14:49:00,203.11,203.4,202.87,203.2198,300609.0,203.2808,203.1588,203.11,203.4,202.87,203.2198,300609,203.2808,203.1588,0.7600238807789246,0.4037461442989727,0.18469596130715069,0.12368816155234715,1,1,-202.382,0.776,Buy,1,0.776,-1.237,2.013
2025-05-02 14:50:00,203.23,203.4,202.96,203.1151,311133.0,203.176,203.0542,203.23,203.4,202.96,203.1151,311133,203.176,203.0542,1.6899513980291472,0.8324812288756975,0.410680777163827,0.2550317699895509,0,1,-202.382,0.672,Hold,0,0.672,-1.342,2.0140000000000002
2025-05-02 14:51:00,203.16,203.16,202.21,202.65,662715.0,202.7108,202.5892,203.16,203.16,202.21,202.65,662715,202.7108,202.5892,4.1149999999999975,1.9266541525837975,1.0,0.5902332154135698,0,1,-202.382,0.207,Hold,0,0.207,-1.807,2.014
2025-05-02 14:52:00,202.63,203.049,202.57,203.0,257052.0,203.0609,202.9391,202.63,203.049,202.57,203.0,257052,203.0609,202.9391,3.7650000000000032,2.539436101722533,0.914945321992711,0.7779598449347451,0,1,-202.382,0.557,Hold,0,0.557,-1.457,2.0140000000000002
2025-05-02 14:53:00,203.0002,203.57,202.85,203.4499,341027.0,203.5109,203.3889,203.0002,203.57,202.85,203.4499,341027,203.5109,203.3889,3.3150999999999895,2.7979907344816852,0.8056136087484791,0.8571684277319057,0,1,-202.382,1.007,Hold,0,1.007,-1.007,2.014
2025-05-02 14:54:00,203.45,203.61,203.21,203.2865,305810.0,203.3475,203.2255,203.45,203.61,203.21,203.2865,305810,203.3475,203.2255,3.4785000000000137,3.024827156321128,0.8453219927096028,0.9266600910950529,0,1,-202.382,0.843,Hold,0,0.843,-1.171,2.0140000000000002
2025-05-02 14:55:00,203.29,203.5,203.1,203.47,183885.0,203.531,203.409,203.29,203.5,203.1,203.47,183885,203.531,203.409,3.2950000000000044,3.114884770880754,0.8007290400972069,0.9542493705569517,0,1,-202.382,1.027,Hold,0,1.027,-0.987,2.014
2025-05-02 14:56:00,203.48,203.7,203.24,203.25,323450.0,203.311,203.189,203.48,203.7,203.24,203.25,323450,203.311,203.189,3.5150000000000032,3.248256513920504,0.8541919805589321,0.9951079954387823,0,1,-202.382,0.807,Hold,0,0.807,-1.207,2.0140000000000002
2025-05-02 14:57:00,203.25,203.52,203.05,203.47,223529.0,203.531,203.409,203.25,203.52,203.05,203.47,223529,203.531,203.409,3.2950000000000044,3.2638376759470047,0.8007290400972069,0.9998813067861048,0,1,-202.382,1.027,Hold,0,1.027,-0.987,2.014
2025-05-02 14:58:00,203.485,203.6,203.33,203.5,199757.0,203.561,203.439,203.485,203.6,203.33,203.5,199757,203.561,203.439,3.2650000000000032,3.2642251172980044,0.7934386391251531,1.0,0,1,-202.382,1.057,Hold,0,1.057,-0.957,2.014
2025-05-02 14:59:00,203.4702,203.88,203.28,203.79,211501.0,203.8511,203.7289,203.4702,203.88,203.28,203.79,211501,203.8511,203.7289,2.975000000000011,3.1678167448653403,0.7229647630619715,0.970465156749732,0,1,-202.382,1.347,Hold,0,1.347,-0.667,2.0140000000000002
2025-05-02 15:00:00,203.77,203.87,203.29,203.38,294405.0,203.441,203.319,203.77,203.87,203.29,203.38,294405,203.441,203.319,3.385000000000008,3.240211163243563,0.8226002430133681,0.9926432907130298,0,1,-202.382,0.937,Hold,0,0.937,-1.077,2.0140000000000002
2025-05-02 15:01:00,203.401,203.62,203.25,203.61,209574.0,203.6711,203.5489,203.401,203.62,203.25,203.61,209574,203.6711,203.5489,3.1549999999999896,3.2118074421623724,0.7667071688942871,0.9839417699976664,0,1,-202.382,1.167,Hold,0,1.167,-0.847,2.0140000000000002
2025-05-02 15:02:00,203.63,203.76,203.56,203.63,241927.0,203.6911,203.5689,203.63,203.76,203.56,203.63,241927,203.6911,203.5689,3.135000000000008,3.1862049614415846,0.7618469015795892,0.9760984132867685,0,1,-202.382,1.187,Hold,0,1.187,-0.827,2.0140000000000002
2025-05-02 15:03:00,203.6318,204.14,203.6201,204.0601,325848.0,204.1213,203.9989,203.6318,204.14,203.6201,204.0601,325848,204.1213,203.9989,2.7048999999999976,3.025769974294389,0.6573268529769135,0.9269489247341981,0,1,-202.382,1.617,Hold,0,1.617,-0.397,2.0140000000000002
2025-05-02 15:04:00,204.065,204.26,203.92,204.0724,265440.0,204.1336,204.0112,204.065,204.26,203.92,204.0724,265440,204.1336,204.0112,2.6926000000000156,2.9147133161962646,0.654337788578376,0.8929265581485819,0,1,-202.382,1.629,Hold,0,1.629,-0.385,2.0140000000000002
2025-05-02 15:05:00,204.1,204.23,203.8275,203.85,328982.0,203.9112,203.7888,204.1,204.23,203.8275,203.85,328982,203.9112,203.7888,2.915000000000009,2.9148088774641794,0.7083839611178641,0.8929558334801475,0,1,-202.382,1.406,Hold,0,1.406,-0.607,2.013
2025-05-02 15:06:00,203.865,204.185,203.66,204.03,211827.0,204.0912,203.9688,203.865,204.185,203.66,204.03,211827,204.0912,203.9688,2.735000000000002,2.8548725849761203,0.6646415552855416,0.8745942642619405,0,1,-202.382,1.586,Hold,0,1.586,-0.428,2.0140000000000002
2025-05-02 15:07:00,204.0383,204.05,203.62,203.88,241128.0,203.9412,203.8188,204.0383,204.05,203.62,203.88,241128,203.9412,203.8188,2.885000000000008,2.8649150566507497,0.7010935601458104,0.8776707898714003,0,1,-202.382,1.436,Hold,0,1.436,-0.577,2.013
2025-05-02 15:08:00,203.8825,204.04,203.77,203.97,206371.0,204.0312,203.9088,203.8825,204.04,203.77,203.97,206371,204.0312,203.9088,2.7950000000000044,2.8416100377671683,0.6792223572296491,0.870531263891415,0,1,-202.382,1.526,Hold,0,1.526,-0.487,2.013
2025-05-02 15:09:00,203.97,204.0699,203.8,204.0402,214448.0,204.1014,203.979,203.97,204.0699,203.8,204.0402,214448,204.1014,203.979,2.7248000000000046,2.802673358511447,0.662162818955044,0.8586029563234505,0,1,-202.382,1.597,Hold,0,1.597,-0.417,2.014
2025-05-02 15:10:00,204.03,204.6,204.0,204.51,456481.0,204.5714,204.4486,204.03,204.6,204.0,204.51,456481,204.5714,204.4486,2.2550000000000123,2.620115572340969,0.5479951397326887,0.8026761165416992,0,1,-202.382,2.066,Hold,0,2.066,0.052,2.014
2025-05-02 15:11:00,204.52,204.75,204.47,204.6502,404329.0,204.7116,204.5888,204.52,204.75,204.47,204.6502,404329,204.7116,204.5888,2.114799999999991,2.45167704822731,0.5139246658566202,0.7510747329535878,0,1,-202.382,2.206,Hold,0,2.206,0.192,2.014
2025-05-02 15:12:00,204.6422,204.91,204.477,204.89,339707.0,204.9515,204.8285,204.6422,204.91,204.477,204.89,339707,204.9515,204.8285,1.875000000000017,2.259451365484879,0.45565006075334585,0.6921861191826341,0,1,-202.382,2.446,Hold,0,2.446,0.432,2.0140000000000002
2025-05-02 15:13:00,204.88,205.13,204.78,205.13,591515.0,205.1915,205.0685,204.88,205.13,204.78,205.13,591515,205.1915,205.0685,1.635000000000008,2.0513009103232553,0.3973268529769159,0.6284189285274416,0,1,-202.382,2.686,Hold,0,2.686,0.672,2.014
2025-05-02 15:14:00,205.1247,205.365,205.1,205.12,313524.0,205.1815,205.0585,205.1247,205.365,205.1,205.12,313524,205.1815,205.0585,1.644999999999999,1.9158672735488367,0.39975698663426484,0.5869286395409744,0,1,-202.382,2.676,Hold,0,2.676,0.662,2.0140000000000002
2025-05-02 15:15:00,205.1112,205.18,204.96,204.9999,314704.0,205.0614,204.9384,205.1112,205.18,204.96,204.9999,314704,205.0614,204.9384,1.7651000000000068,1.8656115156992268,0.42894289185905415,0.5715327160017781,0,1,-202.382,2.556,Hold,0,2.556,0.542,2.0140000000000002
2025-05-02 15:16:00,204.9801,205.07,204.8,205.0,317126.0,205.0615,204.9385,204.9801,205.07,204.8,205.0,317126,205.0615,204.9385,1.7650000000000035,1.8320743437994857,0.4289185905224798,0.5612585552611437,0,1,-202.382,2.556,Hold,0,2.556,0.542,2.0140000000000002
2025-05-02 15:17:00,205.0,205.19,204.967,205.065,199797.0,205.1265,205.0035,205.0,205.19,204.967,205.065,199797,205.1265,205.0035,1.7000000000000057,1.7880495625329926,0.4131227217496979,0.5477715003402511,0,1,-202.382,2.621,Hold,0,2.621,0.607,2.0140000000000002
2025-05-02 15:18:00,205.0597,205.25,205.02,205.24,189628.0,205.3016,205.1784,205.0597,205.25,205.02,205.24,189628,205.3016,205.1784,1.5249999999999944,1.7003663750219933,0.37059538274604986,0.5209096300122359,0,1,-202.382,2.796,Hold,0,2.796,0.782,2.014
2025-05-02 15:19:00,205.22,205.54,205.15,205.2,323512.0,205.2616,205.1384,205.22,205.54,205.15,205.2,323512,205.2616,205.1384,1.5650000000000148,1.6552442500146674,0.3803159173754595,0.5070864022615427,0,1,-202.382,2.756,Hold,0,2.756,0.742,2.014
2025-05-02 15:20:00,205.19,205.46,204.845,205.455,477206.0,205.5166,205.3934,205.19,205.46,204.845,205.455,477206,205.5166,205.3934,1.309999999999991,1.5401628333431088,0.3183475091129992,0.4718310451110296,0,1,-202.382,3.011,Hold,0,3.011,0.997,2.0140000000000002
2025-05-02 15:21:00,205.46,205.52,205.21,205.4448,216234.0,205.5064,205.3832,205.46,205.52,205.21,205.4448,216234,205.5064,205.3832,1.320200000000017,1.4668418888954116,0.3208262454435037,0.44936906855669206,0,1,-202.382,3.001,Hold,0,3.001,0.987,2.014
2025-05-02 15:22:00,205.48,205.66,205.42,205.64,192754.0,205.7017,205.5783,205.48,205.66,205.42,205.64,192754,205.7017,205.5783,1.125000000000017,1.3528945925969467,0.27339003645200916,0.41446115081005075,0,1,-202.382,3.196,Hold,0,3.196,1.182,2.0140000000000002
2025-05-02 15:23:00,205.67,205.75,205.55,205.6696,206591.0,205.7313,205.6079,205.67,205.75,205.55,205.6696,206591,205.7313,205.6079,1.0954000000000008,1.2670630617312981,0.2661968408262458,0.3881665381526486,0,1,-202.382,3.226,Hold,0,3.226,1.212,2.0140000000000002
2025-05-02 15:24:00,205.65,206.15,205.5944,206.06,387807.0,206.1218,205.9982,205.65,206.15,205.5944,206.06,387807,206.1218,205.9982,0.7050000000000012,1.0797087078208658,0.17132442284325677,0.3307702629602147,0,1,-202.382,3.616,Hold,0,3.616,1.602,2.0140000000000002
2025-05-02 15:25:00,206.06,206.73,206.04,206.6906,437810.0,206.7526,206.6286,206.06,206.73,206.04,206.6906,437810,206.7526,206.6286,0.07440000000001418,0.7446058052139153,0.018080194410696044,0.22811100784086552,0,1,-202.382,4.246,Hold,0,4.246,2.232,2.0140000000000002
2025-05-02 15:26:00,206.6941,206.8,206.56,206.66,301011.0,206.722,206.598,206.6941,206.8,206.56,206.66,301011,206.722,206.598,0.10500000000000681,0.5314038701426125,0.02551640340218879,0.16279628906597116,0,1,-202.382,4.216,Hold,0,4.216,2.202,2.0140000000000002
2025-05-02 15:27:00,206.69,206.69,206.23,206.295,334549.0,206.3569,206.2331,206.69,206.69,206.23,206.295,334549,206.3569,206.2331,0.4700000000000159,0.5109359134284137,0.11421628189550818,0.1565259011530401,0,1,-202.382,3.851,Hold,0,3.851,1.837,2.0140000000000002
2025-05-02 15:28:00,206.29,206.71,206.19,206.62,300691.0,206.682,206.558,206.29,206.71,206.19,206.62,300691,206.682,206.558,0.14499999999999885,0.3889572756189421,0.03523693803159148,0.11915757040873487,0,1,-202.382,4.176,Hold,0,4.176,2.162,2.0140000000000002
2025-05-02 15:29:00,206.61,206.82,206.6,206.72,259922.0,206.782,206.658,206.61,206.82,206.6,206.72,259922,206.782,206.658,0.045000000000004536,0.27430485041262964,0.010935601458081303,0.08403363540924495,0,1,-202.382,4.276,Hold,0,4.276,2.262,2.014
2025-05-02 15:30:00,206.72,206.99,206.59,206.965,279316.0,207.0271,206.9029,206.72,206.99,206.59,206.965,279316,207.0271,206.9029,0.0,0.18286990027508646,0.0,0.05602240721643869,0,1,-202.382,4.52,Hold,0,4.52,2.507,2.0129999999999995
2025-05-02 15:31:00,206.965,206.99,206.56,206.62,244449.0,206.682,206.558,206.965,206.99,206.56,206.62,244449,206.682,206.558,0.0,0.12191326685005766,0.0,0.03734825508790119,-1,0,4.176,4.176,Sell,-1,4.176,2.162,2.0140000000000002
2025-05-02 15:32:00,206.5985,206.72,206.37,206.5525,254487.0,206.6145,206.4905,206.5985,206.72,206.37,206.5525,254487,206.6145,206.4905,0.0,0.08127551123337177,0.0,0.024898820335542853,0,0,4.176,4.176,Hold,0,4.176,2.094,2.0820000000000003
2025-05-02 15:33:00,206.55,206.55,206.05,206.1845,321984.0,206.2464,206.1226,206.55,206.55,206.05,206.1845,321984,206.2464,206.1226,0.0001716391524033802,0.054240887206382316,4.171060811746787e-05,0.01661672446752326,0,0,4.176,4.176,Hold,0,4.176,1.726,2.45
2025-05-02 15:34:00,206.1709,206.38,206.1,206.285,178263.0,206.3469,206.2231,206.1709,206.38,206.1,206.285,178263,206.3469,206.2231,0.00015841899537996556,0.036213397802714875,3.8497933263661156e-05,0.011093977217484745,0,0,4.176,4.176,Hold,0,4.176,1.827,2.349
2025-05-02 15:35:00,206.3,206.3,205.9395,205.965,206079.0,206.0268,205.9032,206.3,206.3,205.9395,205.965,206079,206.0268,205.9032,0.0018019794676153562,0.02474292502434837,0.0004379050954107794,0.007579981420572619,0,0,4.176,4.176,Hold,0,4.176,1.507,2.6690000000000005
2025-05-02 15:36:00,205.97,206.18,205.73,205.81,235479.0,205.8717,205.7483,205.97,206.18,205.73,205.81,235479,205.8717,205.7483,0.005419037833652992,0.018301629294116578,0.001316898623001943,0.005606681229721557,0,0,4.176,4.176,Hold,0,4.176,1.352,2.824
