,open,high,low,close,volume,ask,bid,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,signal_raw,signal_norm,signal_scaled,signal_smooth,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2024-12-31 19:30:00,189.68,189.74,189.6,189.74,21878.0,189.7969,189.6831,189.68,189.74,189.6,189.74,21878.0,189.7969,189.6831,0.4768680534037652,0.5413492808059285,0.38914938137306104,0.3499265378652045,0,1,-191.322,-1.638,Hold,0,-1.638,-2.044,0.40600000000000014
2024-12-31 19:31:00,189.73,189.73,189.61,189.635,26480.0,189.6919,189.5781,189.73,189.73,189.61,189.635,26480.0,189.6919,189.5781,0.5555040133613843,0.6306182516767811,0.4533204554317257,0.35956713408390467,0,1,-191.322,-1.743,Hold,0,-1.743,-2.149,0.4059999999999999
2024-12-31 19:32:00,189.62,189.7099,189.61,189.67,36945.0,189.7269,189.6131,189.62,189.7099,189.61,189.67,36945.0,189.7269,189.6131,0.5327458782164247,0.6047828030547352,0.43474862167257283,0.3694339934286805,0,1,-191.322,-1.708,Hold,0,-1.708,-2.114,0.4059999999999999
2024-12-31 19:33:00,189.68,189.741,189.62,189.69,14267.0,189.7469,189.6331,189.68,189.741,189.62,189.69,14267.0,189.7469,189.6331,0.5207473389192512,0.5911618431835842,0.4249571833249048,0.37955894720023614,0,1,-191.322,-1.688,Hold,0,-1.688,-2.094,0.4059999999999999
2024-12-31 19:34:00,189.715,189.715,189.64,189.68,22379.0,189.7369,189.6231,189.715,189.715,189.64,189.68,22379.0,189.7369,189.6231,0.5307288295619712,0.6024930127644336,0.4331026040153251,0.38652273753955063,0,1,-191.322,-1.698,Hold,0,-1.698,-2.104,0.40600000000000014
2024-12-31 19:35:00,189.69,189.88,189.66,189.8253,23826.0,189.8822,189.7684,189.69,189.88,189.66,189.8253,23826.0,189.8822,189.7684,0.4257482314257885,0.4833171298468173,0.34743292132370857,0.3940343601268595,0,1,-191.322,-1.553,Hold,0,-1.553,-1.959,0.40600000000000014
2024-12-31 19:36:00,189.82,189.83,189.72,189.79,19633.0,189.8469,189.7331,189.82,189.83,189.72,189.79,19633.0,189.8469,189.7331,0.4541642683542149,0.5155755313999478,0.3706219001467632,0.3990170895181588,0,1,-191.322,-1.588,Hold,0,-1.588,-1.994,0.4059999999999999
2024-12-31 19:37:00,189.77,189.93,189.74,189.92,29822.0,189.977,189.863,189.77,189.93,189.74,189.92,29822.0,189.977,189.863,0.35916651243772496,0.4077323523979239,0.2930987411033748,0.3989626111387625,0,1,-191.322,-1.458,Hold,0,-1.458,-1.864,0.40600000000000014
2024-12-31 19:38:00,189.92,189.92,189.8,189.8726,19013.0,189.9296,189.8156,189.92,189.92,189.8,189.8726,19013.0,189.9296,189.8156,0.39661231772804245,0.45024151110214194,0.3236564852418881,0.39501989808903937,0,1,-191.322,-1.506,Hold,0,-1.506,-1.912,0.4059999999999999
2024-12-31 19:39:00,189.86,189.95,189.86,189.865,21478.0,189.922,189.808,189.86,189.95,189.86,189.865,21478.0,189.922,189.808,0.4043443016788105,0.45901899980383787,0.32996619030548185,0.3939348376935836,0,1,-191.322,-1.513,Hold,0,-1.513,-1.919,0.40600000000000014
2024-12-31 19:40:00,189.88,189.88,189.68,189.6915,35413.0,189.7484,189.6346,189.88,189.88,189.68,189.6915,35413.0,189.7484,189.6346,0.5381568493049016,0.6109254357731582,0.43916425831813655,0.39448812739299494,0,1,-191.322,-1.687,Hold,0,-1.687,-2.093,0.4059999999999999
2024-12-31 19:41:00,189.71,189.75,189.62,189.64,15518.0,189.6969,189.5831,189.71,189.75,189.62,189.64,15518.0,189.6969,189.5831,0.5801684156960232,0.6586177294569787,0.4734479033535395,0.3970203297199203,0,1,-191.322,-1.738,Hold,0,-1.738,-2.144,0.40600000000000014
2024-12-31 19:42:00,189.6499,189.66,189.53,189.535,28833.0,189.5919,189.4781,189.6499,189.66,189.53,189.535,28833.0,189.5919,189.4781,0.6636331467291221,0.753368409010619,0.5415595082642972,0.3983553591720322,0,1,-191.322,-1.843,Hold,0,-1.843,-2.249,0.40600000000000014
2024-12-31 19:43:00,189.542,189.62,189.5,189.62,31691.0,189.6769,189.5631,189.542,189.62,189.5,189.62,31691.0,189.6769,189.5631,0.6014202369267826,0.6827431831479324,0.490790505832298,0.3964795368884898,0,1,-191.322,-1.758,Hold,0,-1.758,-2.164,0.40600000000000014
2024-12-31 19:44:00,189.6103,189.8,189.6,189.8,24899.0,189.8569,189.7431,189.6103,189.8,189.6,189.8,24899.0,189.8569,189.7431,0.46494989877664417,0.527819575073129,0.3794235411387485,0.39491485822275574,0,1,-191.322,-1.578,Hold,0,-1.578,-1.984,0.4059999999999999
2024-12-31 19:45:00,189.74,189.87,189.7,189.79,16268.0,189.8469,189.7331,189.74,189.87,189.7,189.79,16268.0,189.8469,189.7331,0.4750684776735676,0.5393063697315869,0.38768083304582085,0.3888817786126823,0,1,-191.322,-1.588,Hold,0,-1.588,-1.994,0.4059999999999999
2024-12-31 19:46:00,189.7714,189.7714,189.6701,189.73,15159.0,189.7869,189.6731,189.7714,189.7714,189.6701,189.73,15159.0,189.7869,189.6731,0.5244120406220641,0.5953220791587677,0.4279477724205408,0.3855007069236117,0,1,-191.322,-1.648,Hold,0,-1.648,-2.054,0.4059999999999999
2024-12-31 19:47:00,189.7422,189.7422,189.65,189.66,14994.0,189.7169,189.6031,189.7422,189.7422,189.65,189.66,14994.0,189.7169,189.6031,0.5821046171892568,0.6608157405805501,0.47502794548034444,0.3810613845984642,0,1,-191.322,-1.718,Hold,0,-1.718,-2.124,0.40600000000000014
2024-12-31 19:48:00,189.67,189.83,189.66,189.73,28649.0,189.7869,189.6731,189.67,189.83,189.66,189.73,28649.0,189.7869,189.6731,0.5296824692512654,0.6013051655232076,0.4322487190366647,0.37795886258098094,0,1,-191.322,-1.648,Hold,0,-1.648,-2.054,0.4059999999999999
2024-12-31 19:49:00,189.71,189.7689,189.68,189.69,19413.0,189.7469,189.6331,189.71,189.7689,189.68,189.69,19413.0,189.7469,189.6331,0.5641188577773735,0.6403979796236687,0.46035062101144597,0.3758471207793397,0,1,-191.322,-1.688,Hold,0,-1.688,-2.094,0.4059999999999999
2024-12-31 19:50:00,189.68,189.83,189.68,189.68,15926.0,189.7369,189.6231,189.68,189.83,189.68,189.68,15926.0,189.7369,189.6231,0.5749316775067506,0.6526728890922345,0.4691744499061502,0.37492204290737907,0,1,-191.322,-1.698,Hold,0,-1.698,-2.104,0.40600000000000014
2024-12-31 19:51:00,189.7,189.81,189.685,189.8,17282.0,189.8569,189.7431,189.7,189.81,189.685,189.8,17282.0,189.8569,189.7431,0.4815112787774825,0.5466203546359748,0.39293849718583257,0.3750473275566318,0,1,-191.322,-1.578,Hold,0,-1.578,-1.984,0.4059999999999999
2024-12-31 19:52:00,189.79,190.0,189.76,189.96,21377.0,190.017,189.903,189.79,190.0,189.76,189.96,21377.0,190.017,189.903,0.354878233678022,0.402864220414893,0.28959928037292265,0.3713994089964034,0,1,-191.322,-1.418,Hold,0,-1.418,-1.825,0.40700000000000003
2024-12-31 19:53:00,189.96,190.05,189.94,189.95,39617.0,190.007,189.893,189.96,190.05,189.94,189.95,39617.0,190.007,189.893,0.364762910686598,0.41408548539877477,0.29766569605227816,0.37203460010700984,0,1,-191.322,-1.428,Hold,0,-1.428,-1.834,0.40600000000000014
2024-12-31 19:54:00,189.95,189.95,189.81,189.85,23939.0,189.907,189.793,189.95,189.95,189.81,189.85,23939.0,189.907,189.793,0.44805602402628725,0.5086413414278829,0.3656372519101661,0.37336701796033683,0,1,-191.322,-1.528,Hold,0,-1.528,-1.934,0.4059999999999999
2024-12-31 19:55:00,189.85,189.91,189.79,189.8,21632.0,189.8569,189.7431,189.85,189.91,189.79,189.8,21632.0,189.8569,189.7431,0.49123845184678444,0.5576628182855219,0.400876381377086,0.3734750109165325,0,1,-191.322,-1.578,Hold,0,-1.578,-1.984,0.4059999999999999
2024-12-31 19:56:00,189.81,189.92,189.8,189.91,17243.0,189.967,189.853,189.81,189.92,189.8,189.91,17243.0,189.967,189.853,0.4031889824474565,0.4577074604156768,0.32902338912397944,0.3730570374006938,0,1,-191.322,-1.468,Hold,0,-1.468,-1.874,0.40600000000000014
2024-12-31 19:57:00,189.89,190.03,189.89,190.01,28291.0,190.067,189.953,189.89,190.03,189.89,190.01,28291.0,190.067,189.953,0.3225140622379235,0.366123824810865,0.26318841639352697,0.3736809770546789,0,1,-191.322,-1.368,Hold,0,-1.368,-1.774,0.4059999999999999
2024-12-31 19:58:00,189.985,190.02,189.92,189.97,24548.0,190.027,189.913,189.985,190.02,189.92,189.97,24548.0,190.027,189.913,0.3573748420564197,0.40569841561931635,0.2916366439560974,0.37478390215991386,0,1,-191.322,-1.408,Hold,0,-1.408,-1.814,0.40600000000000014
2024-12-31 19:59:00,189.96,190.0299,189.9363,190.02,27517.0,190.077,189.963,189.96,190.0299,189.9363,190.02,27517.0,190.077,189.963,0.31740268033627955,0.36032129118205736,0.2590172602617867,0.38181774542937685,0,1,-191.322,-1.358,Hold,0,-1.358,-1.764,0.4059999999999999
2024-12-31 20:00:00,190.0,190.04,189.94,189.98,18688.0,190.037,189.923,190.0,190.04,189.94,189.98,18688.0,190.037,189.923,0.35257194872308045,0.4002460838197078,0.2877172307009443,0.3892524249095087,0,1,-191.322,-1.398,Hold,0,-1.398,-1.804,0.40600000000000014
2024-12-31 20:01:00,189.98,190.01,189.8801,189.935,21112.0,189.992,189.878,189.98,190.01,189.8801,189.935,21112.0,189.992,189.878,0.3923041397173213,0.44535078912770704,0.3201407856773009,0.3952818653190843,0,1,-191.322,-1.444,Hold,0,-1.444,-1.85,0.40600000000000014
2024-12-31 20:02:00,189.925,189.97,189.88,189.9062,24744.0,189.9632,189.8492,189.925,189.97,189.88,189.9062,24744.0,189.9632,189.8492,0.41868991107860704,0.47530439631104976,0.34167296114807294,0.3995693416649218,0,1,-191.322,-1.472,Hold,0,-1.472,-1.878,0.4059999999999999
2024-12-31 20:03:00,189.9,189.94,189.84,189.88,18185.0,189.937,189.823,189.9,189.94,189.84,189.88,18185.0,189.937,189.823,0.4431147702624386,0.5030319403530028,0.3616049292756681,0.4026290784965262,0,1,-191.322,-1.498,Hold,0,-1.498,-1.904,0.4059999999999999
2024-12-31 20:04:00,189.875,189.91,189.82,189.82,14474.0,189.8769,189.7631,189.875,189.91,189.82,189.82,14474.0,189.8769,189.7631,0.4967208029405065,0.5638864828831568,0.405350267856509,0.4059602389981936,0,1,-191.322,-1.558,Hold,0,-1.558,-1.964,0.4059999999999999
2024-12-31 20:05:00,189.84,189.91,189.79,189.9,19199.0,189.957,189.843,189.84,189.91,189.79,189.9,19199.0,189.957,189.843,0.4303539882125289,0.48854566865597476,0.35119146080128866,0.40467703165392954,0,1,-191.322,-1.478,Hold,0,-1.478,-1.885,0.40700000000000003
2024-12-31 20:06:00,189.9125,190.12,189.9,190.03,26536.0,190.087,189.973,189.9125,190.12,189.9,190.03,26536.0,190.087,189.973,0.3200582484509782,0.3633359403680578,0.2611843433399102,0.4011512820284844,0,1,-191.322,-1.348,Hold,0,-1.348,-1.754,0.4059999999999999
2024-12-31 20:07:00,190.02,190.065,189.95,189.96,11934.0,190.017,189.903,190.02,190.065,189.95,189.96,11934.0,190.017,189.903,0.3825176235754726,0.434240958143706,0.3121544744215681,0.39845205737450345,0,1,-191.322,-1.418,Hold,0,-1.418,-1.825,0.40700000000000003
2024-12-31 20:08:00,189.94,190.0172,189.89,189.89,31429.0,189.947,189.833,189.94,190.0172,189.89,189.89,31429.0,189.947,189.833,0.4455951149609144,0.5058476727324033,0.3636290208416983,0.3951712169796245,0,1,-191.322,-1.488,Hold,0,-1.488,-1.894,0.4059999999999999
2024-12-31 20:09:00,189.9,189.98,189.9,189.935,17390.0,189.992,189.878,189.9,189.98,189.9,189.935,17390.0,189.992,189.878,0.408314375378064,0.4635258996191997,0.33320597899135096,0.39239378811700204,0,1,-191.322,-1.444,Hold,0,-1.444,-1.85,0.40600000000000014
2024-12-31 20:10:00,189.92,189.93,189.8076,189.8076,23518.0,189.8645,189.7507,189.92,189.93,189.8076,189.8076,23518.0,189.8645,189.7507,0.5227911650911125,0.5934820317983007,0.4266250528429756,0.3897319194462953,0,1,-191.322,-1.571,Hold,0,-1.571,-1.977,0.40600000000000014
2024-12-31 20:11:00,189.8,189.8545,189.67,189.72,25727.0,189.7769,189.6631,189.8,189.8545,189.67,189.72,25727.0,189.7769,189.6631,0.6031058969676731,0.6846567750614732,0.49216609297309233,0.38115626799995955,0,1,-191.322,-1.658,Hold,0,-1.658,-2.064,0.40600000000000014
2024-12-31 20:12:00,189.72,189.73,189.61,189.61,42061.0,189.6669,189.5531,189.72,189.73,189.61,189.61,42061.0,189.6669,189.5531,0.7041792536863897,0.7993970865119241,0.574647261421347,0.3750361174320585,0,1,-191.322,-1.768,Hold,0,-1.768,-2.174,0.4059999999999999
2024-12-31 20:13:00,189.63,189.65,189.43,189.44,43514.0,189.4968,189.3832,189.63,189.65,189.43,189.44,43514.0,189.4968,189.3832,0.8600007698846742,0.9762885035945611,0.7018058039161881,0.3724049316631313,0,1,-191.322,-1.938,Hold,0,-1.938,-2.344,0.4059999999999999
2024-12-31 20:14:00,189.45,189.6239,189.44,189.58,22867.0,189.6369,189.5231,189.45,189.6239,189.44,189.58,22867.0,189.6369,189.5231,0.7382661085207317,0.8380931036130802,0.6024639255427033,0.3679369418162625,0,1,-191.322,-1.798,Hold,0,-1.798,-2.204,0.40600000000000014
2024-12-31 20:15:00,189.555,189.71,189.54,189.63,20211.0,189.6869,189.5731,189.555,189.71,189.54,189.63,20211.0,189.6869,189.5731,0.6967248118876981,0.7909346687053059,0.5685640453330885,0.36062292402872004,0,1,-191.322,-1.748,Hold,0,-1.748,-2.154,0.4059999999999999
2024-12-31 20:16:00,189.64,189.67,189.53,189.65,28293.0,189.7069,189.5931,189.64,189.67,189.53,189.65,28293.0,189.7069,189.5931,0.6820297008511735,0.7742525115882508,0.5565720627956673,0.35580777439846917,0,1,-191.322,-1.728,Hold,0,-1.728,-2.134,0.4059999999999999
2024-12-31 20:17:00,189.66,189.8,189.64,189.64,22989.0,189.6969,189.5831,189.66,189.8,189.64,189.64,22989.0,189.6969,189.5831,0.6945877008061511,0.7885085813657577,0.5668200504284742,0.35033572332193497,0,1,-191.322,-1.738,Hold,0,-1.738,-2.144,0.40600000000000014
2024-12-31 20:18:00,189.64,189.81,189.64,189.69,28525.0,189.7469,189.6331,189.64,189.81,189.64,189.69,28525.0,189.7469,189.6331,0.652143721925042,0.7403254051646552,0.5321835340866888,0.34484191394714403,0,1,-191.322,-1.688,Hold,0,-1.688,-2.094,0.4059999999999999
2024-12-31 20:19:00,189.69,189.855,189.67,189.84,22505.0,189.897,189.783,189.69,189.855,189.67,189.84,22505.0,189.897,189.783,0.5169451539765181,0.5868455337358283,0.4218544006835234,0.3411370539099589,0,1,-191.322,-1.538,Hold,0,-1.538,-1.945,0.40700000000000003
2024-12-31 20:20:00,189.85,189.98,189.815,189.92,18197.0,189.977,189.863,189.85,189.98,189.815,189.92,18197.0,189.977,189.863,0.44531687343772225,0.5055318078985246,0.3634019611427949,0.3324972730198603,0,1,-191.322,-1.458,Hold,0,-1.458,-1.864,0.40600000000000014
2024-12-31 20:21:00,189.92,190.04,189.9,189.99,23636.0,190.047,189.933,189.92,190.04,189.9,189.99,23636.0,190.047,189.933,0.3822814661614356,0.43397286795537526,0.31196175756640615,0.3207908909931507,0,1,-191.322,-1.388,Hold,0,-1.388,-1.794,0.40600000000000014
2024-12-31 20:22:00,189.99,190.18,189.98,190.15,27125.0,190.207,190.093,189.99,190.18,189.98,190.15,27125.0,190.207,190.093,0.23426686584435086,0.2659440036636703,0.1911740685265523,0.31208474621515364,0,1,-191.322,-1.228,Hold,0,-1.228,-1.635,0.40700000000000003
2024-12-31 20:23:00,190.1537,190.24,190.07,190.1211,33705.0,190.1781,190.0641,190.1537,190.24,190.07,190.1211,33705.0,190.1781,190.0641,0.26265812841664044,0.29817428091746606,0.21434283017360667,0.30167959706776803,0,1,-191.322,-1.257,Hold,0,-1.257,-1.663,0.40600000000000014
2024-12-31 20:24:00,190.13,190.1505,190.03,190.03,16811.0,190.087,189.973,190.13,190.1505,190.03,190.03,16811.0,190.087,189.973,0.3501995047427933,0.3975528422965786,0.28578119178896194,0.28955862970637813,0,1,-191.322,-1.348,Hold,0,-1.348,-1.754,0.4059999999999999
2024-12-31 20:25:00,190.01,190.215,189.9667,190.215,29033.0,190.2721,190.1579,190.01,190.215,189.9667,190.215,29033.0,190.2721,190.1579,0.17597744353263425,0.1997727921056522,0.14360683798701432,0.27845176373999975,0,1,-191.322,-1.164,Hold,0,-1.164,-1.57,0.40600000000000014
2024-12-31 20:26:00,190.23,190.29,190.18,190.2136,29832.0,190.2707,190.1565,190.23,190.29,190.18,190.2136,29832.0,190.2707,190.1565,0.17819793061368208,0.20229352939510598,0.14541887208694804,0.26423092864523395,0,1,-191.322,-1.165,Hold,0,-1.165,-1.571,0.4059999999999999
2024-12-31 20:27:00,190.21,190.22,190.11,190.165,37568.0,190.222,190.108,190.21,190.22,190.11,190.165,37568.0,190.222,190.108,0.22578551820080905,0.2563158236790302,0.18425284332571124,0.24782539221279754,0,1,-191.322,-1.213,Hold,0,-1.213,-1.619,0.4059999999999999
2024-12-31 20:28:00,190.155,190.22,190.12,190.2,20964.0,190.2571,190.1429,190.155,190.22,190.12,190.2,20964.0,190.2571,190.1429,0.19312108325152977,0.21923456348240253,0.15759694855003437,0.22867048349875263,0,1,-191.322,-1.179,Hold,0,-1.179,-1.585,0.4059999999999999
2024-12-31 20:29:00,190.19,190.36,190.19,190.35,33423.0,190.4071,190.2929,190.19,190.36,190.19,190.35,33423.0,190.4071,190.2929,0.04852227667743644,0.055083370326247764,0.03959672663551047,0.20527695670154636,0,1,-191.322,-1.029,Hold,0,-1.029,-1.435,0.40600000000000014
2024-12-31 20:30:00,190.35,190.4,190.16,190.22,36924.0,190.2771,190.1629,190.35,190.4,190.16,190.22,36924.0,190.2771,190.1629,0.17555578416510653,0.19929411672841335,0.14326274179341875,0.18519482585012292,0,1,-191.322,-1.159,Hold,0,-1.159,-1.565,0.4059999999999999
2024-12-31 20:31:00,190.23,190.23,190.0,190.205,28007.0,190.2621,190.1479,190.23,190.23,190.0,190.205,28007.0,190.2621,190.1479,0.1911387412948106,0.21698417286612715,0.15597925338127464,0.16624269100568662,0,1,-191.322,-1.174,Hold,0,-1.174,-1.58,0.40600000000000014
2024-12-31 20:32:00,190.19,190.2232,190.15,190.18,24050.0,190.2371,190.1229,190.19,190.2232,190.15,190.18,24050.0,190.2371,190.1229,0.21672462671267267,0.24602973498939845,0.17685867990434403,0.14769028891249772,0,1,-191.322,-1.199,Hold,0,-1.199,-1.605,0.4059999999999999
2024-12-31 20:33:00,190.17,190.2,190.06,190.09,23267.0,190.147,190.033,190.17,190.2,190.06,190.09,23267.0,190.147,190.033,0.3069154484622444,0.34841599496409703,0.25045912816011456,0.1287962872315486,-1,0,-1.288,-1.288,Sell,-1,-1.288,-1.695,0.40700000000000003
2024-12-31 20:34:00,190.075,190.22,190.04,190.22,23632.0,190.2771,190.1629,190.075,190.22,190.04,190.22,23632.0,190.2771,190.1629,0.1791022462546896,0.20332012494577598,0.1461568411535529,0.11105683609532563,0,0,-1.288,-1.288,Hold,0,-1.288,-1.565,0.2769999999999999
2024-12-31 20:35:00,190.23,190.44,190.15,190.4,59161.0,190.4571,190.3429,190.23,190.44,190.15,190.4,59161.0,190.4571,190.3429,0.0,0.0,0.0,0.09699502273920818,0,0,-1.288,-1.288,Hold,0,-1.288,-1.385,0.09699999999999998
2024-12-31 20:36:00,190.38,190.47,190.27,190.36,27458.0,190.4171,190.3029,190.38,190.47,190.27,190.36,27458.0,190.4171,190.3029,0.0,0.0,0.0,0.08488162403444835,0,0,-1.288,-1.288,Hold,0,-1.288,-1.425,0.137
2024-12-31 20:37:00,190.35,190.38,190.211,190.23,22321.0,190.2871,190.1729,190.35,190.38,190.211,190.23,22321.0,190.2871,190.1729,0.0,0.0,0.0,0.07448289878223481,0,0,-1.288,-1.288,Hold,0,-1.288,-1.555,0.2669999999999999
2024-12-31 20:38:00,190.21,190.2899,190.1501,190.18,26213.0,190.2371,190.1229,190.21,190.2899,190.1501,190.18,26213.0,190.2371,190.1229,0.0,0.0,0.0,0.06811042983134974,0,0,-1.288,-1.288,Hold,0,-1.288,-1.605,0.31699999999999995
2024-12-31 20:39:00,190.19,190.29,190.1,190.11,23064.0,190.167,190.053,190.19,190.29,190.1,190.11,23064.0,190.167,190.053,0.0,0.0,0.0,0.06096566882556285,0,0,-1.288,-1.288,Hold,0,-1.288,-1.674,0.3859999999999999
2024-12-31 20:40:00,190.12,190.13,190.02,190.11,30436.0,190.167,190.053,190.12,190.13,190.02,190.11,30436.0,190.167,190.053,0.0,0.0,0.0,0.060672116903728875,0,0,-1.288,-1.288,Hold,0,-1.288,-1.674,0.3859999999999999
2024-12-31 20:41:00,190.14,190.26,190.14,190.25,29381.0,190.3071,190.1929,190.14,190.26,190.14,190.25,29381.0,190.3071,190.1929,0.0,0.0,0.0,0.07134983204110949,0,0,-1.288,-1.288,Hold,0,-1.288,-1.535,0.2469999999999999
2024-12-31 20:42:00,190.29,190.32,190.1,190.23,29437.0,190.2871,190.1729,190.29,190.32,190.1,190.23,29437.0,190.2871,190.1729,0.0,0.0,0.0,0.0793649857524671,0,0,-1.288,-1.288,Hold,0,-1.288,-1.555,0.2669999999999999
2024-12-31 20:43:00,190.225,190.27,190.12,190.17,30469.0,190.2271,190.1129,190.225,190.27,190.12,190.17,30469.0,190.2271,190.1129,0.0,0.0,0.0,0.07968668568015083,0,0,-1.288,-1.288,Hold,0,-1.288,-1.615,0.32699999999999996
2024-12-31 20:44:00,190.185,190.2499,190.12,190.16,32457.0,190.217,190.103,190.185,190.2499,190.12,190.16,32457.0,190.217,190.103,0.0,0.0,0.0,0.08092931366864094,0,0,-1.288,-1.288,Hold,0,-1.288,-1.624,0.3360000000000001
2024-12-31 20:45:00,190.1203,190.2,190.0,190.04,44121.0,190.097,189.983,190.1203,190.2,190.0,190.04,44121.0,190.097,189.983,0.0,0.0,0.0,0.0796094227807906,0,0,-1.288,-1.288,Hold,0,-1.288,-1.744,0.45599999999999996
2024-12-31 20:46:00,190.0,190.09,189.94,190.02,49602.0,190.077,189.963,190.0,190.09,189.94,190.02,49602.0,190.077,189.963,0.0,0.0,0.0,0.0748339980543433,0,0,-1.288,-1.288,Hold,0,-1.288,-1.764,0.476
2024-12-31 20:47:00,190.035,190.28,189.99,190.2,50628.0,190.2571,190.1429,190.035,190.28,189.99,190.2,50628.0,190.2571,190.1429,0.0,0.0,0.0,0.07203588580169049,0,0,-1.288,-1.288,Hold,0,-1.288,-1.585,0.29699999999999993
2024-12-31 20:48:00,190.205,190.31,190.185,190.29,39266.0,190.3471,190.2329,190.205,190.31,190.185,190.29,39266.0,190.3471,190.2329,0.0,0.0,0.0,0.06829221458373859,0,0,-1.288,-1.288,Hold,0,-1.288,-1.495,0.20700000000000007
2024-12-31 20:49:00,190.3,190.43,190.26,190.36,45099.0,190.4171,190.3029,190.3,190.43,190.26,190.36,45099.0,190.4171,190.3029,0.0,0.0,0.0,0.06154529185868762,0,0,-1.288,-1.288,Hold,0,-1.288,-1.425,0.137
2024-12-31 20:50:00,190.38,190.38,189.55,189.63,244426.0,189.6869,189.5731,190.38,190.38,189.55,189.63,244426.0,189.6869,189.5731,0.0,0.0,0.0,0.058291001501192805,0,0,-1.288,-1.288,Hold,0,-1.288,-2.154,0.8659999999999999
2024-12-31 20:51:00,189.6,189.77,189.55,189.58,111239.0,189.6369,189.5231,189.6,189.77,189.55,189.58,111239.0,189.6369,189.5231,0.0,0.0,0.0,0.06062264156124051,0,0,-1.288,-1.288,Hold,0,-1.288,-2.204,0.9160000000000001
2024-12-31 20:52:00,189.58,189.74,189.5,189.59,146118.0,189.6469,189.5331,189.58,189.74,189.5,189.59,146118.0,189.6469,189.5331,0.0,0.0,0.0,0.06314858495962554,0,0,-1.288,-1.288,Hold,0,-1.288,-2.194,0.9059999999999999
2024-12-31 20:53:00,189.5801,189.59,189.39,189.49,159467.0,189.5468,189.4332,189.5801,189.59,189.39,189.49,159467.0,189.5468,189.4332,0.0,0.0,0.0,0.06589417561004404,0,0,-1.288,-1.288,Hold,0,-1.288,-2.294,1.006
2024-12-31 20:54:00,189.51,189.63,188.96,188.982,446655.0,189.0387,188.9253,189.51,189.63,188.96,188.982,446655.0,189.0387,188.9253,0.3394078493858726,0.38530195900826575,0.27697463413394285,0.06888936541050059,0,0,-1.288,-1.288,Hold,0,-1.288,-2.802,1.514
2024-12-31 20:55:00,188.92,188.94,188.51,188.75,516149.0,188.8066,188.6934,188.92,188.94,188.51,188.75,516149.0,188.8066,188.6934,0.5685152305179303,0.6453888218582607,0.4639382921084328,0.07216981138242919,0,0,-1.288,-1.288,Hold,0,-1.288,-3.034,1.7459999999999998
2024-12-31 20:56:00,188.76,189.02,188.76,188.85,274478.0,188.9067,188.7933,188.76,189.02,188.76,188.85,274478.0,188.9067,188.7933,0.47285373100948797,0.5367921490678015,0.38587348342767624,0.07577830195155064,0,0,-1.288,-1.288,Hold,0,-1.288,-2.934,1.6460000000000001
2024-12-31 20:57:00,188.83,189.09,188.83,189.09,344699.0,189.1467,189.0333,188.83,189.09,188.83,189.09,344699.0,189.1467,189.0333,0.23761196009980934,0.2697414154560833,0.19390384115622364,0.0797666336332112,0,0,-1.288,-1.288,Hold,0,-1.288,-2.694,1.406
2024-12-31 20:58:00,189.12,189.15,188.98,189.09,248278.0,189.1467,189.0333,189.12,189.15,188.98,189.09,248278.0,189.1467,189.0333,0.2388029950062528,0.2710934999277013,0.19487578820473722,0.08419811327950072,0,0,-1.288,-1.288,Hold,0,-1.288,-2.694,1.406
2024-12-31 20:59:00,189.1,189.42,189.09,189.33,943444.0,189.3868,189.2732,189.1,189.42,189.09,189.33,943444.0,189.3868,189.2732,0.0,0.0,0.0,0.08915094347241252,0,0,-1.288,-1.288,Hold,0,-1.288,-2.454,1.1660000000000001
2024-12-31 21:00:00,189.34,189.41,189.2,189.31,7961195.0,189.3668,189.2532,189.34,189.41,189.2,189.31,7961195.0,189.3668,189.2532,0.0,0.0,0.0,0.0947228774394383,0,0,-1.288,-1.288,No trade,0,-1.288,-2.474,1.1860000000000002
